season,week,team,rating_linear
2019,1,San José State,0.048076923076901916
2019,1,South Alabama,1.4519230769230862
2019,1,South Carolina,-2.0000000000000195
2019,1,South Carolina State,-0.9519230769230679
2019,1,South Dakota,-15.45192307692308
2019,1,South Dakota State,4.9519230769230544
2019,1,South Florida,-32.951923076923116
2019,1,Southeast Missouri State,0.548076923076909
2019,1,Southern,5.451923076923039
2019,1,Southern Illinois,-0.5480769230769093
2019,1,Southern Miss,5.548076923076921
2019,1,Southern Oregon,-20.548076923076913
2019,1,Southern Utah,-8.048076923076907
2019,1,St. Francis (PA),8.951923076923077
2019,1,Stanford,-3.4519230769230878
2019,1,Stephen F. Austin,-11.048076923076913
2019,1,Stony Brook,4.048076923076906
2019,1,Syracuse,20.451923076923087
2019,1,TCU,7.548076923076917
2019,1,Temple,13.548076923076898
2019,1,Tennessee,-12.451923076923084
2019,1,Tennessee State,-5.451923076923062
2019,1,Tennessee Tech,-18.269230769230763
2019,1,Texas,7.048076923076923
2019,1,Texas A&M,8.548076923076927
2019,1,Texas Southern,-18.951923076923105
2019,1,Texas State,-8.548076923076927
2019,1,Texas Tech,9.048076923076945
2019,1,The Citadel,-11.951923076923077
2019,1,Toledo,1.4519230769230755
2019,1,Towson,11.951923076923077
2019,1,Troy,6.048076923076926
2019,1,Tulane,5.548076923076934
2019,1,Tulsa,-2.048076923076935
2019,1,UAB,-5.951923076923084
2019,1,UAlbany,-0.04807692307692336
2019,1,UC Davis,1.4519230769230715
2019,1,UCF,22.548076923076927
2019,1,UCLA,3.451923076923072
2019,1,UConn,-6.951923076923066
2019,1,UL Monroe,2.5480769230769162
2019,1,UNLV,8.048076923076907
2019,1,USC,-4.451923076923088
2019,1,UT Martin,2.5480769230769296
2019,1,UTEP,-7.451923076923051
2019,1,UTSA,5.548076923076923
2019,1,Union College,-10.048076923076922
2019,1,Utah,17.45192307692307
2019,1,Utah State,6.951923076923064
2019,1,VMI,-11.048076923076925
2019,1,Valparaiso,-14.548076923076914
2019,1,Vanderbilt,-20.451923076923094
2019,1,Villanova,16.570512820512867
2019,1,Virginia,16.45192307692309
2019,1,Virginia Tech,4.951923076923076
2019,1,Virginia University Of Lynchburg,-7.0480769230769
2019,1,Wagner,6.951923076923066
2019,1,Wake Forest,-6.951923076923064
2019,1,Washington,8.048076923076938
2019,1,Washington State,17.048076923076934
2019,1,Weber State,5.451923076923087
2019,1,West Virginia,-4.951923076923061
2019,1,Western Carolina,-19.45192307692308
2019,1,Western Illinois,3.951923076923057
2019,1,Western Kentucky,-11.951923076923064
2019,1,Western Michigan,9.04807692307693
2019,1,William & Mary,-1.9519230769230913
2019,1,Wisconsin,32.951923076923116
2019,1,Wofford,0.9519230769230677
2019,1,Wyoming,-5.4519230769230775
2019,1,Youngstown State,20.63461538461537
2019,2,Abilene Christian,29.58996047356444
2019,2,Air Force,-11.04245954937992
2019,2,Akron,-22.467971955501078
2019,2,Alabama,32.271150637546434
2019,2,Alabama A&M,-22.68594391100193
2019,2,Alabama State,11.275803688506976
2019,2,Alcorn State,-16.168185337559912
2019,2,App State,-0.3590766042041535
2019,2,Arizona,-14.108681462777248
2019,2,Arizona State,15.192168266994369
2019,2,Arkansas,25.378869825237818
2019,2,Arkansas State,22.97429700755287
2019,2,Arkansas-Pine Bluff,9.185943911001775
2019,2,Army,-9.786235193387789
2019,2,Auburn,5.143038459550162
2019,2,Austin Peay,5.758701925561965
2019,2,BYU,-23.736239633536336
2019,2,Ball State,2.5047879661483403
2019,2,Baylor,23.40718555409033
2019,2,Bethel University Tennessee,-69.04245954938007
2019,2,Bethune-Cookman,43.254175952124136
2019,2,Boise State,14.62040128026215
2019,2,Boston College,0.23792261627880845
2019,2,Bowling Green,-6.500000000000092
2019,2,Bryant,-10.426796083368892
2019,2,Bucknell,-21.89204743172232
2019,2,Buffalo,11.064056088998178
2019,2,Butler,-9.435943911001864
2019,2,Cal Poly,6.25480619827108
2019,2,California,19.12669402027474
2019,2,Campbell,-1.6666666666666503
2019,2,Central Arkansas,27.630589747566063
2019,2,Central Connecticut,5.248563610155509
2019,2,Central Michigan,20.82942827262344
2019,2,Central Washington,-25.064056088997976
2019,2,Charleston Southern,-29.992463989529917
2019,2,Charlotte,-1.4871887822004608
2019,2,Chattanooga,-25.495212033851978
2019,2,Cincinnati,-25.232745089744245
2019,2,Clemson,19.341876984608305
2019,2,Coastal Carolina,-7.820539377715344
2019,2,Colgate,-38.17057172737619
2019,2,Colorado,6.766624664109048
2019,2,Colorado State,-14.233375335890738
2019,2,Davidson,23.120451432159374
2019,2,Dayton,1.0513484442885905
2019,2,Delaware,23.886814103557946
2019,2,Delaware State,19.758701925561837
2019,2,Drake,-19.564056088998072
2019,2,Duke,-6.728849362453516
2019,2,Duquesne,13.564056088998043
2019,2,East Carolina,16.51281121779952
2019,2,East Stroudsburg University,15.532028044499233
2019,2,East Tennessee State,-21.48718878220022
2019,2,Eastern Illinois,-25.62332421184829
2019,2,Eastern Kentucky,-14.000000000000025
2019,2,Eastern Michigan,13.05134844428839
2019,2,Eastern Washington,-14.873305979725043
2019,2,Elizabeth City State,-40.37603739266536
2019,2,Elon,-13.985073718445559
2019,2,Florida,37.00753601046893
2019,2,Florida A&M,-7.488969445736757
2019,2,Florida Atlantic,-7.232745089744203
2019,2,Florida International,-13.113185896441527
2019,2,Florida State,-4.2514865417418815
2019,2,Fordham,-11.623324211848006
2019,2,Fresno State,-1.0330467045747291
2019,2,Furman,-10.864351811533618
2019,2,Gardner-Webb,-8.615300960196599
2019,2,Georgetown,29.992339254163173
2019,2,Georgia,-13.369410252434097
2019,2,Georgia Southern,-7.507710897734171
2019,2,Georgia State,-18.736239633537203
2019,2,Georgia Tech,-4.786235193388016
2019,2,Grambling,0.49228910226550476
2019,2,Hampton,3.752074785330807
2019,2,Hawai'i,-20.98056928478102
2019,2,Holy Cross,-11.666666666666684
2019,2,Houston,10.022849020101857
2019,2,Houston Christian,28.088039018433598
2019,2,Howard,-8.168185337558239
2019,2,Idaho,-28.935943911001935
2019,2,Idaho State,5.5640560889981305
2019,2,Illinois,2.6601402224953867
2019,2,Illinois State,3.879423832475252
2019,2,Incarnate Word,-25.849038801902264
2019,2,Indiana,12.504787966148
2019,2,Indiana State,-19.82053937771538
2019,2,Indiana Wesleyan,1.435943911001967
2019,2,Iowa,-4.6557366255738035
2019,2,Iowa State,-40.76947863645487
2019,2,Jackson State,8.382288130120468
2019,2,Jacksonville,-23.018301739713394
2019,2,Jacksonville State,-18.367099855855727
2019,2,James Madison,19.573203916631527
2019,2,Kansas,-26.69242719971918
2019,2,Kansas State,31.628112177996254
2019,2,Kennesaw State,16.935943911001857
2019,2,Kent State,6.064056088998109
2019,2,Kentucky,20.179460622284523
2019,2,Kentucky State,16.80783173300566
2019,2,LSU,30.620401280261753
2019,2,Lafayette,14.8868141035584
2019,2,Lamar,-33.91434737138376
2019,2,Lane College,-13.04270405933201
2019,2,Lehigh,-18.426796083368483
2019,2,Liberty,-10.040073159562995
2019,2,Lindenwood,-29.00141815772137
2019,2,Long Island University,1.5826167614365667
2019,2,Louisiana,-2.9119609815669323
2019,2,Louisiana College,-15.56405608899806
2019,2,Louisiana Tech,-7.379598719738171
2019,2,Louisville,14.12811217799613
2019,2,Maine,-1.6358230757301833
2019,2,Marist,3.864227076167034
2019,2,Mars Hill,-31.76393525372597
2019,2,Marshall,21.492289102265996
2019,2,Maryland,56.95992684043761
2019,2,Massachusetts,-33.91196098156666
2019,2,McNeese,-8.364905818770024
2019,2,Memphis,16.635094181230208
2019,2,Mercer,39.384699039803294
2019,2,Merrimack,16.12045143215937
2019,2,Miami,33.00753601046922
2019,2,Miami (OH),-14.783848803570121
2019,2,Michigan,-20.658123015391517
2019,2,Michigan State,45.27115063754633
2019,2,Middle Tennessee,-25.786235193387693
2019,2,Midwestern State,37.623199476480764
2019,2,Minnesota,15.838841117428977
2019,2,Mississippi College,-40.2962975155561
2019,2,Mississippi State,7.0880390184329976
2019,2,Mississippi Valley State,-23.042459549380027
2019,2,Missouri,29.82942827262377
2019,2,Missouri State,-24.364905818769742
2019,2,Monmouth,4.0149262815540805
2019,2,Montana,-0.10526315789509928
2019,2,Montana State,16.216151196429347
2019,2,Morehead State,-10.248688345520575
2019,2,Morehouse College,-13.814056088998234
2019,2,Morgan State,-35.62811217799629
2019,2,Murray State,-45.4975224304299
2019,2,NC State,30.64092339579566
2019,2,Navy,12.461445511329481
2019,2,Nebraska,17.638512486113484
2019,2,Nevada,-57.98507371844597
2019,2,New Hampshire,-0.7947788446628332
2019,2,New Mexico,17.128112177996165
2019,2,New Mexico State,-5.856961540449464
2019,2,Nicholls,10.499999999999945
2019,2,Norfolk State,17.853586082289855
2019,2,North Alabama,-30.233375335890642
2019,2,North Carolina,22.135648188465712
2019,2,North Carolina A&T,-24.856961540449596
2019,2,North Carolina Central,-11.369410252434225
2019,2,North Dakota,6.5640560889981145
2019,2,North Dakota State,23.69216826699428
2019,2,North Texas,35.718072651560625
2019,2,Northern Arizona,-24.23679364077357
2019,2,Northern Colorado,3.143038459550522
2019,2,Northern Illinois,4.007536010471144
2019,2,Northern Iowa,-29.897590814451032
2019,2,Northwestern,-14.161158882570561
2019,2,Northwestern State,-2.24868834552311
2019,2,Notre Dame,46.00000000000005
2019,2,Ohio,9.143038459550596
2019,2,Ohio State,2.8953670882518487
2019,2,Oklahoma,14.15096119809715
2019,2,Oklahoma Panhandle St,-40.128112177996165
2019,2,Oklahoma State,19.76320635922622
2019,2,Old Dominion,6.98169826028622
2019,2,Ole Miss,25.506982003234082
2019,2,Oregon,-0.856961540449577
2019,2,Oregon State,-10.108681462777408
2019,2,Penn State,29.19216826699423
2019,2,Phoenix,-8.538151704431693
2019,2,Pikeville,-70.6256346084262
2019,2,Pittsburgh,5.271150637546869
2019,2,Point University,-28.19216826699426
2019,2,Portland State,32.250757647241706
2019,2,Prairie View A&M,3.8947368421049857
2019,2,Presbyterian,-12.487188782200466
2019,2,Purdue,-47.113185896442126
2019,2,Rhode Island,2.0149262815543114
2019,2,Rice,-2.914347371383961
2019,2,Richmond,-17.890189561717243
2019,2,Robert Morris,-3.0640560889980115
2019,2,Rutgers,-20.783848803570397
2019,2,SE Louisiana,-11.238987677859773
2019,2,SMU,43.846184829556734
2019,2,Sacramento State,17.06405608899815
2019,2,Sacred Heart,-15.763935253726288
2019,2,Sam Houston,23.000000000000004
2019,2,Samford,-19.040073159561217
2019,2,San Diego,2.1266940202748366
2019,2,San Diego State,1.5110305542633602
2019,2,San José State,6.271150637546494
2019,2,Shaw,-11.794778844662833
2019,2,Shorter,-45.615300960196485
2019,2,Simon Fraser,-16.877354530754584
2019,2,South Alabama,17.51040030811702
2019,2,South Carolina,18.135648188465915
2019,2,South Carolina State,7.085408118664191
2019,2,South Dakota,-27.97715097989872
2019,2,South Dakota State,22.710728939432776
2019,2,South Florida,5.085652628615794
2019,2,Southeast Missouri State,9.088039018433044
2019,2,Southern,-0.49301799676609476
2019,2,Southern Illinois,4.959926840437508
2019,2,Southern Miss,-2.0400731595628763
2019,2,Southern Oregon,-27.064056088998072
2019,2,Southern Utah,-36.0257029924472
2019,2,St. Francis (PA),-3.5549082613645595
2019,2,Stanford,-18.033046704574478
2019,2,Stephen F. Austin,-1.7209266239063867
2019,2,Stetson,15.564056088998154
2019,2,Stony Brook,0.7013160946274402
2019,2,Syracuse,27.831814662440994
2019,2,TCU,27.3140560889979
2019,2,Tarleton State,23.150961198097008
2019,2,Temple,8.236064746274078
2019,2,Tennessee,-40.608127455540554
2019,2,Tennessee State,-30.91434737138382
2019,2,Tennessee Tech,-31.91196098156546
2019,2,Texas,9.748513458257953
2019,2,Texas A&M,19.213764806612204
2019,2,Texas Southern,-30.977150979898347
2019,2,Texas State,-0.9143473713839276
2019,2,Texas Tech,37.34426337442523
2019,2,Texas Wesleyan,-3.040073159562541
2019,2,The Citadel,-7.113185896442003
2019,2,Toledo,20.051348444288557
2019,2,Towson,13.75870192556166
2019,2,Troy,13.461445511329517
2019,2,Truman State,-2.6921682669942903
2019,2,Tulane,1.0149262815542854
2019,2,Tulsa,38.14303845955004
2019,2,Tuskegee,18.147691510510178
2019,2,UAB,2.4039158665027607
2019,2,UAlbany,17.701316094627238
2019,2,UC Davis,18.998581842278696
2019,2,UCF,40.639142732259515
2019,2,UCLA,-21.360857267740293
2019,2,UConn,-19.21174759950873
2019,2,UL Monroe,8.620401280261731
2019,2,UNLV,-16.897590814451036
2019,2,USC,-6.904934526578463
2019,2,UT Martin,5.879423832472872
2019,2,UTEP,16.21615119642924
2019,2,UTSA,-11.720926623906005
2019,2,Union College,-33.376800523516536
2019,2,Utah,8.135648188467382
2019,2,Utah State,41.82942827262364
2019,2,VMI,-3.6358230757300345
2019,2,Valparaiso,-46.12811217799622
2019,2,Vanderbilt,-51.2412980744379
2019,2,Villanova,-4.298683905372371
2019,2,Virginia,35.14303845955068
2019,2,Virginia St,8.725473904293564
2019,2,Virginia Tech,7.1098104382824125
2019,2,Virginia Union,36.623962607334576
2019,2,Virginia University Of Lynchburg,-1.007660745836733
2019,2,Wagner,-8.339859777505117
2019,2,Wake Forest,30.957540450619838
2019,2,Walsh,-13.564056088998143
2019,2,Washington,4.254806198271022
2019,2,Washington State,31.271150637546768
2019,2,Weber State,9.382918376267185
2019,2,West Virginia,12.701316094627673
2019,2,Western Carolina,3.512811217799554
2019,2,Western Colorado,-5.564056088998071
2019,2,Western Illinois,-25.361487513886882
2019,2,Western Kentucky,6.7587019255621525
2019,2,Western Michigan,25.143038459550226
2019,2,William & Mary,14.014926281554516
2019,2,Wisconsin,67.95754045061962
2019,2,Wofford,5.957295940667925
2019,2,Wyoming,21.957540450619927
2019,2,Youngstown State,3.9599268404382544
2019,3,Abilene Christian,18.745948334678932
2019,3,Air Force,25.376790135872415
2019,3,Akron,-19.758950242682328
2019,3,Alabama,49.505307702783604
2019,3,Alabama A&M,-3.6826105317731916
2019,3,Alabama State,-4.810464652718737
2019,3,Alcorn State,4.467707912877172
2019,3,App State,5.679517099844434
2019,3,Arizona,22.895966742281743
2019,3,Arizona State,50.89801594592451
2019,3,Arkansas,12.556610270625324
2019,3,Arkansas State,15.502919125501384
2019,3,Arkansas-Pine Bluff,19.245751109552568
2019,3,Army,7.766501792714868
2019,3,Auburn,61.05320468016973
2019,3,Austin Peay,9.070917397912188
2019,3,BYU,-0.9495878370882116
2019,3,Ball State,-10.709779611739203
2019,3,Baylor,21.167868173262516
2019,3,Bethel University Tennessee,-66.11431909347941
2019,3,Bethune-Cookman,-7.520416654253741
2019,3,Boise State,38.971415747463695
2019,3,Boston College,-11.90663049659831
2019,3,Bowling Green,-2.0841593516446744
2019,3,Bryant,-42.1765681221445
2019,3,Bucknell,-14.5519243376287
2019,3,Buffalo,8.159219296120199
2019,3,Butler,6.93204378526291
2019,3,Cal Poly,0.6137704772706039
2019,3,California,27.706545554268313
2019,3,Campbell,-11.185817613208288
2019,3,Catholic,-81.21757344370012
2019,3,Central Arkansas,21.665348693315845
2019,3,Central Connecticut,-20.731564997848164
2019,3,Central Michigan,0.08899720537661236
2019,3,Central Washington,-7.618974345283045
2019,3,Charleston Southern,-29.12927451707839
2019,3,Charlotte,-6.461113211524846
2019,3,Chattanooga,-38.04491197758458
2019,3,Cincinnati,1.0738747225443255
2019,3,Clemson,44.66737063970506
2019,3,Coastal Carolina,15.168518380018593
2019,3,Colgate,-10.880041294814411
2019,3,Colorado,13.633621566559546
2019,3,Colorado State,-3.3709023594515837
2019,3,Davidson,-16.30302031323666
2019,3,Dayton,6.350014575792907
2019,3,Delaware,21.011727415237996
2019,3,Delaware State,8.554450850006136
2019,3,Drake,-14.371459957998537
2019,3,Duke,13.97633636605094
2019,3,Duquesne,-23.605551760683955
2019,3,East Carolina,-0.11153912860132766
2019,3,East Stroudsburg University,-1.037257982548731
2019,3,East Tennessee State,-21.09440571924967
2019,3,Eastern Illinois,-47.5335303576412
2019,3,Eastern Kentucky,-7.08710503432844
2019,3,Eastern Michigan,23.574728019648706
2019,3,Eastern Washington,-3.626818641745669
2019,3,Edward Waters,-50.85009366352945
2019,3,Elizabeth City State,-55.514433633208355
2019,3,Elon,-1.8193075304616297
2019,3,Florida,47.37205828425368
2019,3,Florida A&M,-25.69283176347831
2019,3,Florida Atlantic,3.811609810603357
2019,3,Florida International,10.498690912205666
2019,3,Florida State,34.87793246032133
2019,3,Fordham,-28.02506309898788
2019,3,Fort Valley State,-57.150108328709976
2019,3,Fresno State,5.35353359346622
2019,3,Furman,-6.5235879512517005
2019,3,Gardner-Webb,-23.221727354972316
2019,3,Georgetown,-17.760296878468477
2019,3,Georgia,50.81822019746938
2019,3,Georgia Southern,9.327169358871211
2019,3,Georgia State,-6.317804143116362
2019,3,Georgia Tech,3.9423555561051704
2019,3,Grambling,23.8303349898457
2019,3,Hampton,-3.057157067976742
2019,3,Hawai'i,17.022503700246663
2019,3,Holy Cross,-2.806424108197865
2019,3,Houston,23.194568117777607
2019,3,Houston Christian,0.45533986260443426
2019,3,Howard,-29.599880502745055
2019,3,Idaho,-3.1616977800511585
2019,3,Idaho State,-12.975992592534109
2019,3,Illinois,10.37613607950848
2019,3,Illinois State,-21.267963852810777
2019,3,Incarnate Word,-30.72879512318967
2019,3,Indiana,-4.830438677296525
2019,3,Indiana State,-0.1400346539074191
2019,3,Indiana Wesleyan,9.474767220031202
2019,3,Iowa,3.460781567517032
2019,3,Iowa State,-6.256282273353782
2019,3,Jackson State,-27.716180330142883
2019,3,Jacksonville,-42.58640600440049
2019,3,Jacksonville State,-10.830437589182832
2019,3,James Madison,16.861919724372584
2019,3,Kansas,7.859709931581499
2019,3,Kansas State,45.637552373630825
2019,3,Kennesaw State,34.663778142263325
2019,3,Kent State,31.052574067708612
2019,3,Kentucky,39.55135929511406
2019,3,Kentucky Christian,-77.18251698327427
2019,3,Kentucky State,3.2973403707248408
2019,3,LSU,51.07559845755594
2019,3,Lafayette,-9.736486440790538
2019,3,Lamar,-22.657042528247576
2019,3,Lane College,-60.547568326218475
2019,3,Langston University,-13.211525455679116
2019,3,Lehigh,-8.981390340389579
2019,3,Liberty,5.28371213158155
2019,3,Lincoln (PA),-31.902825715225568
2019,3,Lindenwood,-26.084095206977285
2019,3,Long Island University,-21.052556636517064
2019,3,Louisiana,25.115682691232937
2019,3,Louisiana College,-89.13212657416354
2019,3,Louisiana Tech,24.721089385071213
2019,3,Louisville,32.74533113224217
2019,3,Maine,8.182286368861384
2019,3,Marist,-52.217573443700076
2019,3,Mars Hill,-42.325605103575384
2019,3,Marshall,30.272301773025337
2019,3,Maryland,43.8630673204257
2019,3,Massachusetts,-37.29840594467814
2019,3,McNeese,6.035786569426081
2019,3,Memphis,29.093132364441765
2019,3,Mercer,-8.274619905251965
2019,3,Merrimack,-23.303020313236697
2019,3,Miami,43.589900152098764
2019,3,Miami (OH),-14.399837400746335
2019,3,Michigan,3.2906318670604775
2019,3,Michigan State,46.17831392452907
2019,3,Middle Tennessee,-12.099791189057294
2019,3,Midwestern State,27.110703801088853
2019,3,Minnesota,10.180899815427914
2019,3,Mississippi College,-27.98956865235458
2019,3,Mississippi State,36.16065686070639
2019,3,Mississippi Valley State,-22.79760701211301
2019,3,Missouri,30.805116577574562
2019,3,Missouri State,-4.968724891531499
2019,3,Monmouth,-9.29495582314748
2019,3,Montana,23.695356362785343
2019,3,Montana State,-1.4696656488366033
2019,3,Morehead State,-43.72524041804252
2019,3,Morehouse College,-3.1398870970047903
2019,3,Morgan State,-34.06839637886772
2019,3,Murray State,4.1195644763753965
2019,3,NC State,10.346091587568003
2019,3,Navy,27.998294946832125
2019,3,Nebraska,12.98042379279412
2019,3,Nevada,6.87389908751784
2019,3,New Hampshire,1.3888568367722438
2019,3,New Mexico,16.798845643765098
2019,3,New Mexico State,-6.52996163852173
2019,3,Nicholls,14.37888304659908
2019,3,Norfolk State,-17.38615937640614
2019,3,North Alabama,-15.610972173098562
2019,3,North Carolina,34.9180588262963
2019,3,North Carolina A&T,-11.476507415573602
2019,3,North Carolina Central,-17.635253159559017
2019,3,North Dakota,19.766913285751443
2019,3,North Dakota State,48.389320350494714
2019,3,North Greenville,-27.921540724073818
2019,3,North Texas,25.741101106505553
2019,3,Northern Arizona,3.963620925375142
2019,3,Northern Colorado,-2.8862493853162
2019,3,Northern Illinois,-10.087844217517041
2019,3,Northern Iowa,-6.887899244687984
2019,3,Northwestern,2.318503770684187
2019,3,Northwestern State,-4.432019633679508
2019,3,Notre Dame,59.77208838800358
2019,3,Ohio,29.25654154472443
2019,3,Ohio State,33.83744080702763
2019,3,Oklahoma,40.31796742850097
2019,3,Oklahoma Panhandle St,-53.63167366570513
