season,week,home_team,away_team,home_points,away_points,neutral_site,home_conference,away_conference
2019,1,Maine,Sacred Heart,42,14,False,CAA,NEC
2019,1,Michigan State,Tulsa,28,7,False,Big Ten,American Athletic
2019,1,Rutgers,Massachusetts,48,21,False,Big Ten,FBS Independents
2019,1,South Florida,Wisconsin,0,49,False,American Athletic,Big Ten
2019,1,Wake Forest,Utah State,38,35,False,ACC,Mountain West
2019,1,Nevada,Purdue,34,31,False,Mountain West,Big Ten
2019,1,Colorado,Colorado State,52,31,True,Pac-12,Mountain West
2019,1,Oregon State,Oklahoma State,36,52,False,Pac-12,Big 12
2019,1,Ball State,Indiana,24,34,True,Mid-American,Big Ten
2019,1,Kansas,Indiana State,24,17,False,Big 12,MVFC
2019,1,Memphis,Ole Miss,15,10,False,American Athletic,SEC
2019,1,Nebraska,South Alabama,35,21,False,Big Ten,Sun Belt
2019,1,Florida State,Boise State,31,36,False,ACC,Mountain West
2019,1,Illinois,Akron,42,3,False,Big Ten,Mid-American
2019,1,Louisiana,Mississippi State,28,38,True,Sun Belt,SEC
2019,1,Kentucky,Toledo,38,24,False,SEC,Mid-American
2019,1,Maryland,Howard,79,0,False,Big Ten,MEAC
2019,1,Iowa State,Northern Iowa,29,26,False,Big 12,MVFC
2019,1,NC State,East Carolina,34,6,False,ACC,American Athletic
2019,1,Ohio State,Florida Atlantic,45,21,False,Big Ten,Conference USA
2019,1,Lehigh,St. Francis (PA),13,14,False,Patriot,NEC
2019,1,Davidson,Georgetown,27,20,False,Pioneer,Patriot
2019,1,Furman,Charleston Southern,46,13,False,Southern,Big South
2019,1,West Virginia,James Madison,20,13,False,Big 12,CAA
2019,1,Ohio,Rhode Island,41,20,False,Mid-American,CAA
2019,1,Merrimack,Virginia University Of Lynchburg,45,14,False,FCS Independents,
2019,1,The Citadel,Towson,21,28,False,Southern,CAA
2019,1,Temple,Bucknell,56,12,False,American Athletic,Patriot
2019,1,Washington,Eastern Washington,47,14,False,Pac-12,Big Sky
2019,1,South Dakota,Montana,17,31,False,MVFC,Big Sky
2019,1,Air Force,Colgate,48,7,False,Mountain West,Patriot
2019,1,App State,East Tennessee State,42,7,False,Sun Belt,Southern
2019,1,Coastal Carolina,Eastern Michigan,23,30,False,Sun Belt,Mid-American
2019,1,North Carolina,South Carolina,24,20,True,ACC,SEC
2019,1,Alabama,Duke,42,3,True,SEC,ACC
2019,1,Penn State,Idaho,79,7,False,Big Ten,Big Sky
2019,1,Tennessee,Georgia State,30,38,False,SEC,Sun Belt
2019,1,Navy,Holy Cross,45,7,False,American Athletic,Patriot
2019,1,North Dakota State,Butler,57,10,False,MVFC,Pioneer
2019,1,Texas Tech,Montana State,45,10,False,Big 12,Big Sky
2019,1,Boston College,Virginia Tech,35,28,False,ACC,ACC
2019,1,Arkansas,Portland State,20,13,False,SEC,Big Sky
2019,1,Stanford,Northwestern,17,7,False,Pac-12,Big Ten
2019,1,Cal Poly,San Diego,52,34,False,Big Sky,Pioneer
2019,1,North Dakota,Drake,47,7,False,FCS Independents,Pioneer
2019,1,Western Carolina,Mercer,27,49,False,Southern,Southern
2019,1,Fordham,Central Connecticut,23,26,False,Patriot,NEC
2019,1,South Carolina State,Wofford,28,13,False,MEAC,Southern
2019,1,William & Mary,Lafayette,30,17,False,CAA,Patriot
2019,1,Liberty,Syracuse,0,24,False,FBS Independents,ACC
2019,1,North Carolina A&T,Elon,24,21,False,MEAC,CAA
2019,1,UTSA,Incarnate Word,35,7,False,Conference USA,Southland
2019,1,New Mexico,Sam Houston,39,31,False,Mountain West,Southland
2019,1,Kennesaw State,Point University,59,0,False,Big South,
2019,1,Hampton,Elizabeth City State,65,7,False,Big South,CIAA
2019,1,Troy,Campbell,43,14,False,Sun Belt,Big South
2019,1,California,UC Davis,27,13,False,Pac-12,Big Sky
2019,1,Marshall,VMI,56,17,False,Conference USA,Southern
2019,1,Texas Southern,Prairie View A&M,23,44,False,SWAC,SWAC
2019,1,Tennessee Tech,Samford,59,58,False,OVC,Southern
2019,1,Northern Illinois,Illinois State,24,10,False,Mid-American,MVFC
2019,1,Western Michigan,Monmouth,48,13,False,Mid-American,Big South
2019,1,McNeese,Southern,34,28,False,Southland,SWAC
2019,1,Baylor,Stephen F. Austin,56,17,False,Big 12,Southland
2019,1,Kansas State,Nicholls,49,14,False,Big 12,Southland
2019,1,Tennessee State,Mississippi Valley State,26,20,False,OVC,SWAC
2019,1,Southern Miss,Alcorn State,38,10,False,Conference USA,SWAC
2019,1,Old Dominion,Norfolk State,24,21,False,Conference USA,MEAC
2019,1,Arkansas State,SMU,30,37,False,Sun Belt,American Athletic
2019,1,Vanderbilt,Georgia,6,30,False,SEC,SEC
2019,1,Wyoming,Missouri,37,31,False,Mountain West,SEC
2019,1,Pittsburgh,Virginia,14,30,False,ACC,ACC
2019,1,LSU,Georgia Southern,55,3,False,SEC,Sun Belt
2019,1,Iowa,Miami (OH),38,14,False,Big Ten,Mid-American
2019,1,Michigan,Middle Tennessee,40,21,False,Big Ten,Conference USA
2019,1,Auburn,Oregon,27,21,True,SEC,Pac-12
2019,1,North Texas,Abilene Christian,51,31,False,Conference USA,Southland
2019,1,UTEP,Houston Christian,36,34,False,Conference USA,Southland
2019,1,Texas,Louisiana Tech,45,14,False,Big 12,Conference USA
2019,1,UL Monroe,Grambling,31,9,False,Sun Belt,SWAC
2019,1,TCU,Arkansas-Pine Bluff,39,7,False,Big 12,SWAC
2019,1,San Diego State,Weber State,6,0,False,Mountain West,Big Sky
2019,1,Sacramento State,Southern Oregon,77,19,False,Big Sky,
2019,1,Washington State,New Mexico State,58,7,False,Pac-12,FBS Independents
2019,1,UNLV,Southern Utah,56,23,False,Mountain West,Big Sky
2019,1,USC,Fresno State,31,23,False,Pac-12,Mountain West
2019,1,Jackson State,Bethune-Cookman,15,36,False,SWAC,MEAC
2019,1,Alabama A&M,Morehouse College,35,30,False,SWAC,SIAC
2019,1,Oklahoma,Houston,49,31,False,Big 12,American Athletic
2019,1,Louisville,Notre Dame,17,35,False,ACC,FBS Independents
2019,2,Idaho State,Western Colorado,38,13,False,Big Sky,Rocky Mountain
2019,2,Virginia,William & Mary,52,17,False,ACC,CAA
2019,2,Rice,Wake Forest,21,41,False,Conference USA,ACC
2019,2,Boise State,Marshall,14,7,False,Mountain West,Conference USA
2019,2,Arizona State,Sacramento State,19,7,False,Pac-12,Big Sky
2019,2,Pittsburgh,Ohio,20,10,False,ACC,Mid-American
2019,2,Missouri,West Virginia,38,7,False,SEC,Big 12
2019,2,Virginia Tech,Old Dominion,31,17,False,ACC,Conference USA
2019,2,Iowa,Rutgers,30,0,False,Big Ten,Big Ten
2019,2,Memphis,Southern,55,24,False,American Athletic,SWAC
2019,2,South Carolina,Charleston Southern,72,10,False,SEC,Big South
2019,2,Ohio State,Cincinnati,42,0,False,Big Ten,American Athletic
2019,2,Kent State,Kennesaw State,26,23,False,Mid-American,Big South
2019,2,Akron,UAB,20,31,False,Mid-American,Conference USA
2019,2,Michigan,Army,24,21,False,Big Ten,FBS Independents
2019,2,Kansas State,Bowling Green,52,0,False,Big 12,Mid-American
2019,2,Maryland,Syracuse,63,20,False,Big Ten,ACC
2019,2,Purdue,Vanderbilt,42,24,False,Big Ten,SEC
2019,2,NC State,Western Carolina,41,0,False,ACC,Southern
2019,2,Georgetown,Marist,43,3,False,Patriot,Pioneer
2019,2,Monmouth,Lafayette,24,21,False,Big South,Patriot
2019,2,Utah,Northern Illinois,35,17,False,Pac-12,Mid-American
2019,2,Robert Morris,Kentucky State,7,13,False,NEC,SIAC
2019,2,Indiana State,Dayton,35,42,False,MVFC,Pioneer
2019,2,Holy Cross,New Hampshire,13,10,False,Patriot,CAA
2019,2,VMI,Mars Hill,63,21,False,Southern,South Atlantic
2019,2,Youngstown State,Howard,54,28,False,MVFC,MEAC
2019,2,Elon,The Citadel,35,28,False,CAA,Southern
2019,2,Presbyterian,Mercer,7,45,False,Big South,Southern
2019,2,Ball State,Fordham,57,29,False,Mid-American,Patriot
2019,2,Georgia Tech,South Florida,14,10,False,ACC,American Athletic
2019,2,Miami (OH),Tennessee Tech,48,17,False,Mid-American,OVC
2019,2,Austin Peay,Central Arkansas,16,24,False,OVC,Southland
2019,2,Colorado,Nebraska,34,31,False,Pac-12,Big Ten
2019,2,Indiana,Eastern Illinois,52,0,False,Big Ten,OVC
2019,2,Clemson,Texas A&M,24,10,False,ACC,SEC
2019,2,Boston College,Richmond,45,13,False,ACC,CAA
2019,2,Massachusetts,Southern Illinois,20,45,False,FBS Independents,MVFC
2019,2,Mississippi State,Southern Miss,38,15,False,SEC,Conference USA
2019,2,Louisiana Tech,Grambling,20,14,False,Conference USA,SWAC
2019,2,UConn,Illinois,23,31,False,American Athletic,Big Ten
2019,2,North Dakota State,North Dakota,38,7,False,MVFC,FCS Independents
2019,2,App State,Charlotte,56,41,False,Sun Belt,Conference USA
2019,2,Wisconsin,Central Michigan,61,0,False,Big Ten,Mid-American
2019,2,Alabama,New Mexico State,62,10,False,SEC,FBS Independents
2019,2,South Carolina State,Lane College,34,0,False,MEAC,SIAC
2019,2,Duquesne,Walsh,44,3,False,NEC,Great Midwest Athletic
2019,2,Colorado State,Western Illinois,38,13,False,Mountain West,MVFC
2019,2,Baylor,UTSA,63,14,False,Big 12,Conference USA
2019,2,Georgia,Murray State,63,17,False,SEC,OVC
2019,2,Eastern Washington,Lindenwood,59,31,False,Big Sky,Great Lakes
2019,2,UCLA,San Diego State,14,23,False,Pac-12,Mountain West
2019,2,Northern Iowa,Southern Utah,34,14,False,MVFC,Big Sky
2019,2,Florida State,UL Monroe,45,44,False,ACC,Sun Belt
2019,2,San Diego,UC Davis,35,38,False,Pioneer,Big Sky
2019,2,Washington State,Northern Colorado,59,17,False,Pac-12,Big Sky
2019,2,Portland State,Simon Fraser,70,7,False,Big Sky,Great Northwest
2019,2,Duke,North Carolina A&T,45,13,False,ACC,MEAC
2019,2,East Carolina,Gardner-Webb,48,9,False,American Athletic,Big South
2019,2,Butler,Indiana Wesleyan,30,27,False,Pioneer,
2019,2,Alabama State,Tuskegee,38,31,False,SWAC,SIAC
2019,2,Norfolk State,Virginia St,44,21,False,MEAC,CIAA
2019,2,Towson,North Carolina Central,42,3,False,CAA,MEAC
2019,2,James Madison,St. Francis (PA),44,7,False,CAA,NEC
2019,2,Villanova,Lehigh,38,10,False,CAA,Patriot
2019,2,Hampton,Virginia Union,17,36,False,Big South,CIAA
2019,2,Campbell,Shaw,38,14,False,Big South,CIAA
2019,2,Davidson,Virginia University Of Lynchburg,45,7,False,Pioneer,
2019,2,Sacred Heart,Bucknell,30,10,False,NEC,Patriot
2019,2,Stetson,Louisiana College,58,13,False,Pioneer,American Southwest
2019,2,Wagner,East Stroudsburg University,14,24,False,NEC,Pennsylvania State Athletic
2019,2,Central Connecticut,Merrimack,40,37,False,NEC,FCS Independents
2019,2,Georgia Southern,Maine,26,18,False,Sun Belt,CAA
2019,2,SMU,North Texas,49,27,False,American Athletic,Conference USA
2019,2,Louisville,Eastern Kentucky,42,0,False,ACC,OVC
2019,2,Florida International,Western Kentucky,14,20,False,Conference USA,Conference USA
2019,2,Texas State,Wyoming,14,23,False,Sun Belt,Mountain West
2019,2,Tennessee,BYU,26,29,False,SEC,FBS Independents
2019,2,Florida Atlantic,UCF,14,48,False,Conference USA,American Athletic
2019,2,Incarnate Word,Texas Southern,63,44,False,Southland,SWAC
2019,2,South Dakota State,Long Island University,38,3,False,MVFC,NEC
2019,2,Oklahoma,South Dakota,70,14,False,Big 12,MVFC
2019,2,Middle Tennessee,Tennessee State,45,26,False,Conference USA,OVC
2019,2,Georgia State,Furman,48,42,False,Sun Belt,Southern
2019,2,Oklahoma State,McNeese,56,14,False,Big 12,Southland
2019,2,South Alabama,Jackson State,37,14,False,Sun Belt,SWAC
2019,2,Kansas,Coastal Carolina,7,12,False,Big 12,Sun Belt
2019,2,Rhode Island,Delaware,36,44,False,CAA,CAA
2019,2,UAlbany,Bryant,45,3,False,CAA,NEC
2019,2,Jacksonville State,Chattanooga,41,20,False,OVC,Southern
2019,2,Alabama A&M,Arkansas-Pine Bluff,34,52,False,SWAC,SWAC
2019,2,Alcorn State,Mississippi College,45,7,False,SWAC,Gulf South
2019,2,Lamar,Mississippi Valley State,23,20,False,Southland,SWAC
2019,2,Abilene Christian,Phoenix,66,14,False,Southland,
2019,2,Houston Christian,Texas Wesleyan,58,13,False,Southland,
2019,2,Northwestern State,Midwestern State,7,33,False,Southland,Lone Star
2019,2,Sam Houston,Oklahoma Panhandle St,77,0,False,Southland,Independent DII
2019,2,Stephen F. Austin,Tarleton State,26,37,False,Southland,Lone Star
2019,2,Drake,Truman State,7,10,False,Pioneer,Great Lakes
2019,2,Illinois State,Morehead State,42,14,False,MVFC,Pioneer
2019,2,Kentucky,Eastern Michigan,38,17,False,SEC,Mid-American
2019,2,East Tennessee State,Shorter,48,10,False,Southern,Gulf South
2019,2,Louisiana,Liberty,35,14,False,Sun Belt,FBS Independents
2019,2,Utah State,Stony Brook,62,7,False,Mountain West,CAA
2019,2,Texas,LSU,38,45,False,Big 12,SEC
2019,2,Ole Miss,Arkansas,31,17,False,SEC,SEC
2019,2,Oregon,Nevada,77,6,False,Pac-12,Mountain West
2019,2,Florida,UT Martin,45,0,False,SEC,OVC
2019,2,Michigan State,Western Michigan,51,17,False,Big Ten,Mid-American
2019,2,Auburn,Tulane,24,6,False,SEC,American Athletic
2019,2,Penn State,Buffalo,45,13,False,Big Ten,Mid-American
2019,2,Montana State,Southeast Missouri State,38,17,False,Big Sky,OVC
2019,2,Weber State,Cal Poly,41,24,False,Big Sky,Big Sky
2019,2,Texas Tech,UTEP,38,3,False,Big 12,Conference USA
2019,2,North Carolina,Miami,28,25,False,ACC,ACC
2019,2,Houston,Prairie View A&M,37,17,False,American Athletic,SWAC
2019,2,San José State,Tulsa,16,34,False,Mountain West,American Athletic
2019,2,Montana,North Alabama,61,17,False,Big Sky,Big South
2019,2,Idaho,Central Washington,41,31,False,Big Sky,Great Northwest
2019,2,UNLV,Arkansas State,17,43,False,Mountain West,Sun Belt
2019,2,Fresno State,Minnesota,35,38,False,Mountain West,Big Ten
2019,2,Washington,California,19,20,False,Pac-12,Pac-12
2019,2,USC,Stanford,45,20,False,Pac-12,Pac-12
2019,2,Arizona,Northern Arizona,65,41,False,Pac-12,Big Sky
2019,2,Hawai'i,Oregon State,31,28,False,Mountain West,Pac-12
2019,3,Wake Forest,North Carolina,24,18,False,ACC,ACC
2019,3,Boston College,Kansas,24,48,False,ACC,Big 12
2019,3,Houston,Washington State,24,31,True,American Athletic,Pac-12
2019,3,Cincinnati,Miami (OH),35,13,False,American Athletic,Mid-American
2019,3,Tennessee,Chattanooga,45,0,False,SEC,Southern
2019,3,Virginia Tech,Furman,24,17,False,ACC,Southern
2019,3,West Virginia,NC State,44,27,False,Big 12,ACC
2019,3,Illinois,Eastern Michigan,31,34,False,Big Ten,Mid-American
2019,3,Mississippi State,Kansas State,24,31,False,SEC,Big 12
2019,3,Indiana,Ohio State,10,51,False,Big Ten,Big Ten
2019,3,Marist,Stetson,26,23,False,Pioneer,Pioneer
2019,3,Georgetown,Catholic,69,0,False,Patriot,NEWMAC
2019,3,St. Francis (PA),Merrimack,42,14,False,NEC,FCS Independents
2019,3,Temple,Maryland,20,17,False,American Athletic,Big Ten
2019,3,Penn State,Pittsburgh,17,10,False,Big Ten,ACC
2019,3,Georgia,Arkansas State,55,0,False,SEC,Sun Belt
2019,3,Georgia Tech,The Citadel,24,27,False,ACC,Southern
2019,3,Lafayette,Sacred Heart,40,56,False,Patriot,NEC
2019,3,Monmouth,UAlbany,38,35,False,Big South,CAA
2019,3,Bryant,Fordham,14,29,False,NEC,Patriot
2019,3,Indiana State,Eastern Kentucky,19,7,False,MVFC,OVC
2019,3,Colorado,Air Force,23,30,False,Pac-12,Mountain West
2019,3,Delaware,North Dakota State,22,47,False,CAA,MVFC
2019,3,Valparaiso,Central Connecticut,13,42,False,Pioneer,NEC
2019,3,Youngstown State,Duquesne,34,14,False,MVFC,NEC
2019,3,Ball State,Florida Atlantic,31,41,False,Mid-American,Conference USA
2019,3,Coastal Carolina,Norfolk State,46,7,False,Sun Belt,MEAC
2019,3,South Dakota State,Drake,38,10,False,MVFC,Pioneer
2019,3,Notre Dame,New Mexico,66,14,False,FBS Independents,Mountain West
2019,3,Central Michigan,Akron,45,24,False,Mid-American,Mid-American
2019,3,Robert Morris,Dayton,31,34,False,NEC,Pioneer
2019,3,South Dakota,Houston Christian,52,53,False,MVFC,Southland
2019,3,Eastern Illinois,Illinois State,3,21,False,OVC,MVFC
2019,3,Northwestern,UNLV,30,14,False,Big Ten,Mountain West
2019,3,Minnesota,Georgia Southern,35,32,False,Big Ten,Sun Belt
2019,3,South Carolina,Alabama,23,47,False,SEC,SEC
2019,3,Western Carolina,North Greenville,20,17,False,Southern,Gulf South
2019,3,South Alabama,Memphis,6,42,False,Sun Belt,American Athletic
2019,3,Navy,East Carolina,42,10,False,American Athletic,American Athletic
2019,3,BYU,USC,30,27,False,FBS Independents,Pac-12
2019,3,UCF,Stanford,45,27,False,American Athletic,Pac-12
2019,3,UTSA,Army,13,31,False,Conference USA,FBS Independents
2019,3,Tulsa,Oklahoma State,21,40,False,American Athletic,Big 12
2019,3,Michigan State,Arizona State,7,10,False,Big Ten,Pac-12
2019,3,Arkansas,Colorado State,55,34,False,SEC,Mountain West
2019,3,Ole Miss,SE Louisiana,40,29,False,SEC,Southland
2019,3,Miami,Bethune-Cookman,63,0,False,ACC,MEAC
2019,3,Western Kentucky,Louisville,21,38,True,Conference USA,ACC
2019,3,Jacksonville State,Eastern Washington,49,45,False,OVC,Big Sky
2019,3,Western Illinois,Montana State,14,23,False,MVFC,Big Sky
2019,3,James Madison,Morgan State,63,12,False,CAA,MEAC
2019,3,Delaware State,Lincoln (PA),58,12,False,MEAC,CIAA
2019,3,Morehead State,Kentucky Christian,73,34,False,Pioneer,
2019,3,Iowa State,Iowa,17,18,False,Big 12,Big Ten
2019,3,Utah,Idaho State,31,0,False,Pac-12,Big Sky
2019,3,Oregon State,Cal Poly,45,7,False,Pac-12,Big Sky
2019,3,California,North Texas,23,17,False,Pac-12,Conference USA
2019,3,Howard,Hampton,20,41,False,MEAC,Big South
2019,3,North Dakota,Sam Houston,27,23,False,FCS Independents,Southland
2019,3,Wyoming,Idaho,21,16,False,Mountain West,Big Sky
2019,3,Bowling Green,Louisiana Tech,7,35,False,Mid-American,Conference USA
2019,3,Charlotte,Massachusetts,52,17,False,Conference USA,FBS Independents
2019,3,Liberty,Buffalo,35,17,False,FBS Independents,Mid-American
2019,3,South Florida,South Carolina State,55,16,False,American Athletic,MEAC
2019,3,Troy,Southern Miss,42,47,False,Sun Belt,Conference USA
2019,3,Butler,Taylor,14,17,False,Pioneer,
2019,3,Gardner-Webb,North Carolina Central,21,12,False,Big South,MEAC
2019,3,Richmond,Elon,20,42,False,CAA,CAA
2019,3,Stony Brook,Wagner,26,10,False,CAA,NEC
2019,3,Bucknell,Villanova,10,45,False,Patriot,CAA
2019,3,William & Mary,Colgate,38,10,False,CAA,Patriot
2019,3,Florida A&M,Fort Valley State,57,20,False,MEAC,SIAC
2019,3,Alabama State,Kennesaw State,7,42,False,SWAC,Big South
2019,3,Wofford,Samford,14,21,False,Southern,Southern
2019,3,Charleston Southern,North Carolina A&T,21,27,False,Big South,MEAC
2019,3,Marshall,Ohio,33,31,False,Conference USA,Mid-American
2019,3,Jackson State,Tennessee State,49,44,False,SWAC,OVC
2019,3,Tennessee Tech,UVA Wise,31,14,False,OVC,South Atlantic
2019,3,McNeese,Alcorn State,17,14,False,Southland,SWAC
2019,3,Arkansas-Pine Bluff,Langston University,53,15,False,SWAC,
2019,3,Florida International,New Hampshire,30,17,False,Conference USA,CAA
2019,3,Southern Illinois,UT Martin,28,14,False,MVFC,OVC
2019,3,Prairie View A&M,Nicholls,35,42,False,SWAC,Southland
2019,3,Northern Arizona,Western New Mexico,55,21,False,Big Sky,Lone Star
2019,3,Presbyterian,Jacksonville,20,30,False,Big South,Pioneer
2019,3,Texas A&M,Lamar,62,3,False,SEC,Southland
2019,3,Central Arkansas,Abilene Christian,31,30,False,Southland,Southland
2019,3,Mercer,Austin Peay,34,48,False,Southern,OVC
2019,3,Maine,Towson,23,45,False,CAA,CAA
2019,3,Nevada,Weber State,19,13,False,Mountain West,Big Sky
2019,3,North Alabama,Alabama A&M,24,31,False,Big South,SWAC
2019,3,Toledo,Murray State,45,0,False,Mid-American,OVC
2019,3,Southern,Edward Waters,61,0,False,SWAC,SIAC
2019,3,Davidson,West Virginia Wesleyan,41,0,False,Pioneer,Mountain East
2019,3,Kentucky,Florida,21,29,False,SEC,SEC
2019,3,Middle Tennessee,Duke,18,41,False,Conference USA,ACC
2019,3,Western Michigan,Georgia State,57,10,False,Mid-American,Sun Belt
2019,3,Auburn,Kent State,55,16,False,SEC,Mid-American
2019,3,SMU,Texas State,47,17,False,American Athletic,Sun Belt
2019,3,Syracuse,Clemson,6,41,False,ACC,ACC
2019,3,Virginia,Florida State,31,24,False,ACC,ACC
2019,3,LSU,Northwestern State,65,14,False,SEC,Southland
2019,3,Purdue,TCU,13,34,False,Big Ten,Big 12
2019,3,Washington,Hawai'i,52,20,False,Pac-12,Mountain West
2019,3,Missouri,Southeast Missouri State,50,0,False,SEC,OVC
2019,3,Louisiana,Texas Southern,77,6,False,Sun Belt,SWAC
2019,3,Tulane,Missouri State,58,6,False,American Athletic,MVFC
2019,3,UCLA,Oklahoma,14,48,False,Pac-12,Big 12
2019,3,Rice,Texas,13,48,True,Conference USA,Big 12
2019,3,New Mexico State,San Diego State,10,31,False,FBS Independents,Mountain West
2019,3,Nebraska,Northern Illinois,44,8,False,Big Ten,Mid-American
2019,3,Southern Utah,Stephen F. Austin,45,38,False,Big Sky,Southland
2019,3,East Tennessee State,VMI,24,31,False,Southern,Southern
2019,3,Sacramento State,Northern Colorado,50,0,False,Big Sky,Big Sky
2019,3,UC Davis,Lehigh,41,13,False,Big Sky,Patriot
2019,3,Boise State,Portland State,45,10,False,Mountain West,Big Sky
2019,3,Arizona,Texas Tech,28,14,False,Pac-12,Big 12
2019,3,Oregon,Montana,35,3,False,Pac-12,Big Sky
2019,4,Tulane,Houston,38,31,False,American Athletic,American Athletic
2019,4,Louisiana Tech,Florida International,43,31,False,Conference USA,Conference USA
2019,4,USC,Utah,30,23,False,Pac-12,Pac-12
2019,4,Boise State,Air Force,30,19,False,Mountain West,Mountain West
2019,4,Florida,Tennessee,34,3,False,SEC,SEC
2019,4,Vanderbilt,LSU,38,66,False,SEC,SEC
2019,4,Rutgers,Boston College,16,30,False,Big Ten,ACC
2019,4,Northwestern,Michigan State,10,31,False,Big Ten,Big Ten
2019,4,Iowa State,UL Monroe,72,20,False,Big 12,Sun Belt
2019,4,Wisconsin,Michigan,35,14,False,Big Ten,Big Ten
2019,4,Indiana,UConn,38,3,False,Big Ten,American Athletic
2019,4,Ole Miss,California,20,28,False,SEC,Pac-12
2019,4,Marist,Cornell,7,21,False,Pioneer,Ivy
2019,4,Colgate,Maine,21,35,False,Patriot,CAA
2019,4,Alabama,Southern Miss,49,7,False,SEC,Conference USA
2019,4,Syracuse,Western Michigan,52,33,False,ACC,Mid-American
2019,4,Army,Morgan State,52,21,False,FBS Independents,MEAC
2019,4,Wake Forest,Elon,49,7,False,ACC,CAA
2019,4,Jacksonville,Dartmouth,6,35,False,Pioneer,Ivy
2019,4,Presbyterian,Eastern Kentucky,10,35,False,Big South,OVC
2019,4,Delaware,Pennsylvania,28,27,False,CAA,Ivy
2019,4,Dayton,Duquesne,31,35,False,Pioneer,NEC
2019,4,Massachusetts,Coastal Carolina,28,62,False,FBS Independents,Sun Belt
2019,4,Furman,Mercer,45,10,False,Southern,Southern
2019,4,Indiana State,Eastern Illinois,16,6,False,MVFC,OVC
2019,4,Long Island University,Sacred Heart,10,34,False,NEC,NEC
2019,4,Merrimack,Mayville State,76,7,False,FCS Independents,
2019,4,St. Francis (PA),Columbia,14,31,False,NEC,Ivy
2019,4,Yale,Holy Cross,23,10,False,Ivy,Patriot
2019,4,VMI,Robert Morris,21,31,False,Southern,NEC
2019,4,Ohio,Louisiana,25,45,False,Mid-American,Sun Belt
2019,4,Delaware State,Howard,9,24,False,MEAC,MEAC
2019,4,Bryant,Brown,30,35,False,NEC,Ivy
2019,4,Southeast Missouri State,West Virginia State,56,10,False,OVC,Mountain East
2019,4,Montana State,Norfolk State,56,21,False,Big Sky,MEAC
2019,4,Idaho,Eastern Washington,35,27,False,Big Sky,Big Sky
2019,4,Montana,Monmouth,47,27,False,Big Sky,Big South
2019,4,Missouri State,Kennesaw State,24,35,False,MVFC,Big South
2019,4,Akron,Troy,7,35,False,Mid-American,Sun Belt
2019,4,Tennessee State,Arkansas-Pine Bluff,31,37,False,OVC,SWAC
2019,4,Eastern Michigan,Central Connecticut,34,29,False,Mid-American,NEC
2019,4,Buffalo,Temple,38,22,False,Mid-American,American Athletic
2019,4,UAlbany,Lafayette,36,7,False,CAA,Patriot
2019,4,Ohio State,Miami (OH),76,5,False,Big Ten,Mid-American
2019,4,BYU,Washington,19,45,False,FBS Independents,Pac-12
2019,4,North Carolina,App State,31,34,False,ACC,Sun Belt
