season,week,team,games_played,off_ppa_cum,off_success_cum,off_explosive_cum,def_ppa_cum,def_success_cum,def_explosive_cum,off_pass_ppa_cum,off_pass_success_cum,off_rush_ppa_cum,off_rush_success_cum,def_pass_ppa_cum,def_pass_success_cum,def_rush_ppa_cum,def_rush_success_cum
2025,1,Alabama,1,0.10022477071900321,0.375,1.366452788630703,0.2900566280759246,0.38095238095238093,1.6191613443445847,0.15883091312421058,0.37777777777777777,0.0025478667103242324,0.37037037037037035,0.35822920823999116,0.26666666666666666,0.2687526967746538,0.4166666666666667
2025,1,Florida State,1,0.2900566280759246,0.38095238095238093,1.6191613443445847,0.10022477071900321,0.375,1.366452788630703,0.35822920823999116,0.26666666666666666,0.2687526967746538,0.4166666666666667,0.15883091312421058,0.37777777777777777,0.0025478667103242324,0.37037037037037035
2025,1,Alabama A&M,1,0.05058498104871906,0.36363636363636365,1.1156111629188248,0.40719549572756214,0.49333333333333335,1.4499357357297586,0.19162941518677654,0.3333333333333333,-0.11866833991694993,0.4,0.7751617162107752,0.5789473684210527,0.029284242258316325,0.40540540540540543
2025,1,Arkansas,1,0.40719549572756214,0.49333333333333335,1.4499357357297586,0.05058498104871906,0.36363636363636365,1.1156111629188248,0.7751617162107752,0.5789473684210527,0.029284242258316325,0.40540540540540543,0.19162941518677654,0.3333333333333333,-0.11866833991694993,0.4
2025,1,Auburn,1,0.28881591329679385,0.5571428571428572,0.8905931892301159,0.3030808978113866,0.38028169014084506,1.8826686620749378,0.36747140284648677,0.5294117647058824,0.26358679400726964,0.5660377358490566,0.4002910052738945,0.40384615384615385,0.037032182650838574,0.3157894736842105
2025,1,Baylor,1,0.3030808978113866,0.38028169014084506,1.8826686620749378,0.28881591329679385,0.5571428571428572,0.8905931892301159,0.4002910052738945,0.40384615384615385,0.037032182650838574,0.3157894736842105,0.36747140284648677,0.5294117647058824,0.26358679400726964,0.5660377358490566
2025,1,Florida,1,0.35813492060590807,0.5540540540540541,1.1973834531570133,-0.46171200896107545,0.11627906976744186,0.9099039528283349,0.3838462581804516,0.4722222222222222,0.33377681132476156,0.631578947368421,-0.30548644124515817,0.09090909090909091,-0.515414547863422,0.125
2025,1,Long Island University,1,-0.46171200896107545,0.11627906976744186,0.9099039528283349,0.35813492060590807,0.5540540540540541,1.1973834531570133,-0.30548644124515817,0.09090909090909091,-0.515414547863422,0.125,0.3838462581804516,0.4722222222222222,0.33377681132476156,0.631578947368421
2025,1,Georgia,1,0.38038353681613885,0.5,1.281391412897487,0.0006199775161888648,0.2549019607843137,1.1731218949895885,0.5002303472164283,0.5,0.2932222201613829,0.5,0.2496721493721336,0.25,-0.16005884303603354,0.25806451612903225
2025,1,Marshall,1,0.0006199775161888648,0.2549019607843137,1.1731218949895885,0.38038353681613885,0.5,1.281391412897487,0.2496721493721336,0.25,-0.16005884303603354,0.25806451612903225,0.5002303472164283,0.5,0.2932222201613829,0.5
2025,1,Kentucky,1,0.09897178724267858,0.484375,0.9561879493189344,0.04049084768617525,0.3088235294117647,1.4252608792856252,-0.07920878425878065,0.25,0.28327993417754865,0.6190476190476191,0.3032398167861395,0.38461538461538464,-0.3281032765935538,0.21428571428571427
2025,1,Toledo,1,0.04049084768617525,0.3088235294117647,1.4252608792856252,0.09897178724267858,0.484375,0.9561879493189344,0.3032398167861395,0.38461538461538464,-0.3281032765935538,0.21428571428571427,-0.07920878425878065,0.25,0.28327993417754865,0.6190476190476191
2025,1,Clemson,1,-0.011176703892271378,0.3448275862068966,1.2870915873631883,0.06205295670362027,0.4142857142857143,1.07163231708075,-0.0007081244748249519,0.3,-0.034440213708818994,0.4444444444444444,0.09675778410285586,0.4358974358974359,0.018392044814259368,0.3870967741935484
2025,1,LSU,1,0.06205295670362027,0.4142857142857143,1.07163231708075,-0.011176703892271378,0.3448275862068966,1.2870915873631883,0.09675778410285586,0.4358974358974359,0.018392044814259368,0.3870967741935484,-0.0007081244748249519,0.3,-0.034440213708818994,0.4444444444444444
2025,1,Georgia State,1,-0.04515915378695135,0.22413793103448276,1.4878704808665204,0.5039128597946022,0.6296296296296297,1.2245058311085981,-0.30374222617414304,0.08333333333333333,0.13737007378047808,0.3235294117647059,0.6842208617252044,0.5675675675675675,0.46327596876153027,0.6976744186046512
2025,1,Ole Miss,1,0.5039128597946022,0.6296296296296297,1.2245058311085981,-0.04515915378695135,0.22413793103448276,1.4878704808665204,0.6842208617252044,0.5675675675675675,0.46327596876153027,0.6976744186046512,-0.30374222617414304,0.08333333333333333,0.13737007378047808,0.3235294117647059
2025,1,Mississippi State,1,0.313816381682342,0.4533333333333333,1.206599180557303,0.047516500099379196,0.3194444444444444,1.4544137270277882,0.3096142908975094,0.4117647058823529,0.3368540038277168,0.5,0.13737918827909243,0.32432432432432434,-0.02175285526154233,0.3235294117647059
2025,1,Southern Miss,1,0.047516500099379196,0.3194444444444444,1.4544137270277882,0.313816381682342,0.4533333333333333,1.206599180557303,0.13737918827909243,0.32432432432432434,-0.02175285526154233,0.3235294117647059,0.3096142908975094,0.4117647058823529,0.3368540038277168,0.5
2025,1,Central Arkansas,1,-0.1539115690575885,0.39344262295081966,0.89483365924572,0.5527882704485104,0.6323529411764706,1.1962095114019693,-0.6296381635776997,0.2916666666666667,0.15466784360410532,0.4594594594594595,0.6866013352514218,0.65625,0.4338433239570337,0.6111111111111112
2025,1,Missouri,1,0.5527882704485104,0.6323529411764706,1.1962095114019693,-0.1539115690575885,0.39344262295081966,0.89483365924572,0.6866013352514218,0.65625,0.4338433239570337,0.6111111111111112,-0.6296381635776997,0.2916666666666667,0.15466784360410532,0.4594594594594595
2025,1,Illinois State,1,-0.227106401677554,0.21739130434782608,0.9877009634434052,0.4793413605632059,0.5072463768115942,1.3996864980075594,-0.44172613713872483,0.09090909090909091,-0.030371644171480763,0.3333333333333333,0.6895613219783485,0.5555555555555556,0.2535795472008202,0.46875
2025,1,Oklahoma,1,0.4793413605632059,0.5072463768115942,1.3996864980075594,-0.227106401677554,0.21739130434782608,0.9877009634434052,0.6895613219783485,0.5555555555555556,0.2535795472008202,0.46875,-0.44172613713872483,0.09090909090909091,-0.030371644171480763,0.3333333333333333
2025,1,Syracuse,1,0.15379329307916653,0.5,0.9256358082661477,0.43470059182328297,0.5294117647058824,1.3228741522246354,0.20838248152955577,0.4186046511627907,0.09654121738729492,0.5853658536585366,0.638073161582325,0.5,0.2923397929919536,0.55
2025,1,Tennessee,1,0.43470059182328297,0.5294117647058824,1.3228741522246354,0.15379329307916653,0.5,0.9256358082661477,0.638073161582325,0.5,0.2923397929919536,0.55,0.20838248152955577,0.4186046511627907,0.09654121738729492,0.5853658536585366
2025,1,Ohio State,1,0.035721038997178885,0.3333333333333333,0.927354893379026,-0.12004779138818918,0.417910447761194,0.9056990216331493,0.31929154035757523,0.4,-0.1310851382736425,0.29411764705882354,-0.2511053967762106,0.3225806451612903,0.09681986254637139,0.5142857142857142
2025,1,Texas,1,-0.12004779138818918,0.417910447761194,0.9056990216331493,0.035721038997178885,0.3333333333333333,0.927354893379026,-0.2511053967762106,0.3225806451612903,0.09681986254637139,0.5142857142857142,0.31929154035757523,0.4,-0.1310851382736425,0.29411764705882354
2025,1,Texas A&M,1,0.3464193243559051,0.423728813559322,1.590247929359249,0.23092580842251878,0.34375,1.7786961037428994,0.5210890229947253,0.4444444444444444,0.07302327431253436,0.391304347826087,0.16667859872386234,0.36363636363636365,0.2993179993920563,0.3225806451612903
2025,1,UTSA,1,0.23092580842251878,0.34375,1.7786961037428994,0.3464193243559051,0.423728813559322,1.590247929359249,0.16667859872386234,0.36363636363636365,0.2993179993920563,0.3225806451612903,0.5210890229947253,0.4444444444444444,0.07302327431253436,0.391304347826087
2025,1,Charleston Southern,1,-0.10755010351999837,0.1956521739130435,1.495839278250898,0.5625827681088134,0.6101694915254238,1.2082229942950191,0.24669639803131552,0.25,-0.23730565416091917,0.16,0.65438768653712,0.5862068965517241,0.47383801362811684,0.6333333333333333
2025,1,Vanderbilt,1,0.5625827681088134,0.6101694915254238,1.2082229942950191,-0.10755010351999837,0.1956521739130435,1.495839278250898,0.65438768653712,0.5862068965517241,0.47383801362811684,0.6333333333333333,0.24669639803131552,0.25,-0.23730565416091917,0.16
2025,1,South Carolina,1,0.16313887173235667,0.35714285714285715,1.7183378429557146,-0.014487342543827185,0.3611111111111111,1.0919078060521707,0.4262915695843763,0.42857142857142855,0.057591191303902486,0.3235294117647059,-0.030764147586558203,0.2702702702702703,0.0027195656442027464,0.45714285714285713
2025,1,Virginia Tech,1,-0.014487342543827185,0.3611111111111111,1.0919078060521707,0.16313887173235667,0.35714285714285715,1.7183378429557146,-0.030764147586558203,0.2702702702702703,0.0027195656442027464,0.45714285714285713,0.4262915695843763,0.42857142857142855,0.057591191303902486,0.3235294117647059
2025,1,Buffalo,1,0.030917406683957215,0.27906976744186046,1.0892136017444138,0.2233216121013247,0.44871794871794873,1.310061575652632,0.18236604177446816,0.3333333333333333,-0.11364719953880324,0.22727272727272727,0.5206697362538978,0.5675675675675675,-0.045016938963192386,0.34146341463414637
2025,1,Minnesota,1,0.2233216121013247,0.44871794871794873,1.310061575652632,0.030917406683957215,0.27906976744186046,1.0892136017444138,0.5206697362538978,0.5675675675675675,-0.045016938963192386,0.34146341463414637,0.18236604177446816,0.3333333333333333,-0.11364719953880324,0.22727272727272727
2025,1,Ohio,1,0.24198386373829467,0.39285714285714285,1.4679714282956227,0.3279104183012588,0.5,1.1800501140782707,0.5092541284409976,0.5,0.1174074791090696,0.28205128205128205,0.5805616040971933,0.5555555555555556,0.12119581174094875,0.45454545454545453
2025,1,Rutgers,1,0.3279104183012588,0.5,1.1800501140782707,0.24198386373829467,0.39285714285714285,1.4679714282956227,0.5805616040971933,0.5555555555555556,0.12119581174094875,0.45454545454545453,0.5092541284409976,0.5,0.1174074791090696,0.28205128205128205
2025,1,Illinois,1,0.54114936435462,0.576271186440678,1.3771680789822434,-0.17590685546808071,0.23076923076923078,1.4060677003448636,0.7595268158127693,0.64,0.38057770887068676,0.5294117647058824,-0.05755532088869765,0.27586206896551724,-0.32513270341599854,0.17391304347826086
2025,1,Western Illinois,1,-0.17590685546808071,0.23076923076923078,1.4060677003448636,0.54114936435462,0.576271186440678,1.3771680789822434,-0.05755532088869765,0.27586206896551724,-0.32513270341599854,0.17391304347826086,0.7595268158127693,0.64,0.38057770887068676,0.5294117647058824
2025,1,Cincinnati,1,0.19288546347158936,0.5454545454545454,0.8920342635555402,0.15120287348418018,0.4935064935064935,0.9584939999846298,-0.16557698845363591,0.375,0.622649114677423,0.7,0.3030076752977329,0.5227272727272727,-0.051203528933890165,0.45454545454545453
