season,week,home_team,away_team,home_points,away_points,neutral_site,home_conference,away_conference
2024,1,Duke,Elon,26.0,3.0,False,ACC,CAA
2024,1,Wisconsin,Western Michigan,28.0,14.0,False,Big Ten,Mid-American
2024,1,Stanford,TCU,27.0,34.0,False,ACC,Big 12
2024,1,Utah State,Robert Morris,36.0,14.0,False,Mountain West,NEC
2024,1,Maryland,UConn,50.0,7.0,False,Big Ten,FBS Independents
2024,1,Vanderbilt,Virginia Tech,34.0,27.0,False,SEC,ACC
2024,1,Iowa,Illinois State,40.0,0.0,False,Big Ten,MVFC
2024,1,West Virginia,Penn State,12.0,34.0,False,Big 12,Big Ten
2024,1,Wagner,Virginia University Of Lynchburg,46.0,7.0,False,NEC,
2024,1,Purdue,Indiana State,49.0,0.0,False,Big Ten,MVFC
2024,1,Georgia,Clemson,34.0,3.0,True,SEC,ACC
2024,1,Louisville,Austin Peay,62.0,0.0,False,ACC,UAC
2024,1,Navy,Bucknell,49.0,21.0,False,American Athletic,Patriot
2024,1,Dayton,St. Francis (PA),18.0,10.0,False,Pioneer,NEC
2024,1,Pittsburgh,Kent State,55.0,24.0,False,ACC,Mid-American
2024,1,Georgetown,Davidson,46.0,24.0,False,Patriot,Pioneer
2024,1,Tennessee,Chattanooga,69.0,3.0,False,SEC,Southern
2024,1,Butler,Upper Iowa University,40.0,7.0,False,Pioneer,Great Lakes
2024,1,Shaw,Elizabeth City State,17.0,13.0,False,CIAA,CIAA
2024,1,Bluefield State,Winston-Salem,3.0,34.0,False,CIAA,CIAA
2024,1,Post University,West Virginia Wesleyan,41.0,24.0,True,Northeast 10,Mountain East
2024,1,Emory & Henry College,Glenville State,38.0,7.0,False,South Atlantic,Mountain East
2024,1,Fort Valley State,Clark Atlanta,42.0,45.0,False,SIAC,SIAC
2024,1,Oklahoma State,South Dakota State,44.0,20.0,False,Big 12,MVFC
2024,1,Cincinnati,Towson,38.0,20.0,False,Big 12,CAA
2024,1,Washington State,Portland State,70.0,30.0,False,Pac-12,Big Sky
2024,1,Morehouse College,Edward Waters,11.0,28.0,False,SIAC,SIAC
2024,1,ERSKINE,Laurinburg,52.0,0.0,False,Gulf South,
2024,1,Kentucky State,Virginia Union,7.0,69.0,False,SIAC,CIAA
2024,1,UTSA,Kennesaw State,28.0,16.0,False,American Athletic,Conference USA
2024,1,Texas,Colorado State,52.0,0.0,False,SEC,Mountain West
2024,1,Massachusetts,Eastern Michigan,14.0,28.0,False,FBS Independents,Mid-American
2024,1,Florida,Miami,17.0,41.0,False,SEC,ACC
2024,1,Syracuse,Ohio,38.0,22.0,False,ACC,Mid-American
2024,1,Indiana,Florida International,31.0,7.0,False,Big Ten,Conference USA
2024,1,Nebraska,UTEP,40.0,7.0,False,Big Ten,Conference USA
2024,1,Ohio State,Akron,52.0,6.0,False,Big Ten,Mid-American
2024,1,Northern Illinois,Western Illinois,54.0,15.0,False,Mid-American,Big South-OVC
2024,1,Northwestern,Miami (OH),13.0,6.0,True,Big Ten,Mid-American
2024,1,Air Force,Merrimack,21.0,6.0,False,Mountain West,FCS Independents
2024,1,Iowa State,North Dakota,21.0,3.0,False,Big 12,MVFC
2024,1,App State,East Tennessee State,38.0,10.0,False,Sun Belt,Southern
2024,1,Northern Arizona,Lincoln (CA),66.0,6.0,False,Big Sky,Independent DII
2024,1,Georgia Southern,Boise State,45.0,56.0,False,Sun Belt,Mountain West
2024,1,Fort Lewis,William Jewell,20.0,35.0,False,Rocky Mountain,Great Lakes
2024,1,South Carolina,Old Dominion,23.0,19.0,False,SEC,Sun Belt
2024,1,South Alabama,North Texas,38.0,52.0,False,Sun Belt,American Athletic
2024,1,Northern Iowa,Valparaiso,35.0,7.0,False,MVFC,Pioneer
2024,1,California,UC Davis,31.0,13.0,False,ACC,Big Sky
2024,1,Marshall,Stony Brook,45.0,3.0,False,Sun Belt,CAA
2024,1,Liberty,Campbell,41.0,24.0,False,Conference USA,CAA
2024,1,Virginia,Richmond,34.0,13.0,False,ACC,CAA
2024,1,Stetson,Ave Maria University,41.0,3.0,False,Pioneer,
2024,1,Charleston Southern,The Citadel,21.0,22.0,False,Big South-OVC,Southern
2024,1,UNC Pembroke,Wingate,12.0,17.0,False,Mountain East,South Atlantic
2024,1,Florida A&M,South Carolina State,22.0,18.0,False,SWAC,MEAC
2024,1,Livingstone,University Of Charleston (WV),7.0,38.0,False,CIAA,Mountain East
2024,1,West Georgia,Samford,38.0,29.0,False,UAC,Southern
2024,1,Tennessee State,Mississippi Valley State,41.0,21.0,False,Big South-OVC,SWAC
2024,1,East Carolina,Norfolk State,42.0,3.0,False,American Athletic,MEAC
2024,1,Mississippi State,Eastern Kentucky,56.0,7.0,False,SEC,UAC
2024,1,Sacred Heart,Delaware State,15.0,17.0,False,FCS Independents,MEAC
2024,1,Hampton,Morgan State,28.0,30.0,False,CAA,MEAC
2024,1,Oregon State,Idaho State,38.0,15.0,False,Pac-12,Big Sky
2024,1,Rice,Sam Houston,14.0,34.0,False,American Athletic,Conference USA
2024,1,UAlbany,Long Island University,27.0,21.0,False,CAA,NEC
2024,1,Prairie View A&M,Texas Southern,9.0,27.0,False,SWAC,SWAC
2024,1,Incarnate Word,Northern Colorado,28.0,7.0,False,Southland,Big Sky
2024,1,Arkansas State,Central Arkansas,34.0,31.0,False,Sun Belt,UAC
2024,1,Troy,Nevada,26.0,28.0,False,Sun Belt,Mountain West
2024,1,West Alabama,Miles College,16.0,15.0,False,Gulf South,SIAC
2024,1,Valdosta State,Albany State GA,42.0,10.0,False,Gulf South,SIAC
2024,1,Alabama,Western Kentucky,63.0,0.0,False,SEC,Conference USA
2024,1,Memphis,North Alabama,40.0,0.0,False,American Athletic,UAC
2024,1,Kansas State,UT Martin,41.0,6.0,False,Big 12,Big South-OVC
2024,1,UT Permian Basin,Western New Mexico,41.0,3.0,False,Lone Star,Lone Star
2024,1,Baylor,Tarleton State,45.0,3.0,False,Big 12,UAC
2024,1,South Florida,Bethune-Cookman,48.0,3.0,False,American Athletic,SWAC
2024,1,Ole Miss,Furman,76.0,0.0,False,SEC,Southern
2024,1,Rhode Island,Holy Cross,20.0,17.0,False,CAA,Patriot
2024,1,Houston,UNLV,7.0,27.0,False,Big 12,Mountain West
2024,1,Middle Tennessee,Tennessee Tech,32.0,25.0,False,Conference USA,Big South-OVC
2024,1,Auburn,Alabama A&M,73.0,3.0,False,SEC,SWAC
2024,1,Texas A&M,Notre Dame,13.0,23.0,False,SEC,FBS Independents
2024,1,Texas Tech,Abilene Christian,52.0,51.0,False,Big 12,UAC
2024,1,Michigan,Fresno State,30.0,10.0,False,Big Ten,Mountain West
2024,1,Oregon,Idaho,24.0,14.0,False,Big Ten,Big Sky
2024,1,Hawai'i,UCLA,13.0,16.0,False,Mountain West,Big Ten
2024,1,Kentucky,Southern Miss,31.0,0.0,False,SEC,Sun Belt
2024,1,Louisiana Tech,Nicholls,25.0,17.0,False,Conference USA,Southland
2024,1,Georgia Tech,Georgia State,35.0,12.0,False,ACC,Sun Belt
2024,1,San Diego,Cal Poly,27.0,21.0,False,Pioneer,Big Sky
2024,1,Charlotte,James Madison,7.0,30.0,False,American Athletic,Sun Belt
2024,1,BYU,Southern Illinois,41.0,13.0,False,Big 12,MVFC
2024,1,SMU,Houston Christian,59.0,7.0,False,ACC,Southland
2024,1,Louisiana,Grambling,40.0,10.0,False,Sun Belt,SWAC
2024,1,Texas State,Lamar,34.0,27.0,False,Sun Belt,Southland
2024,1,San Diego State,East Texas A&M,45.0,14.0,False,Mountain West,Southland
2024,1,McNeese,Southern,21.0,7.0,False,Southland,SWAC
2024,1,Pittsburg St,Ferris State,19.0,3.0,False,Mid America,GLIAC
2024,1,New Mexico State,Southeast Missouri State,23.0,16.0,False,Conference USA,Big South-OVC
2024,1,Montana,Missouri State,29.0,24.0,False,Big Sky,MVFC
2024,1,Utah Tech,Montana State,7.0,31.0,False,UAC,Big Sky
2024,1,Arizona State,Wyoming,48.0,7.0,False,Big 12,Mountain West
2024,1,Arizona,New Mexico,61.0,39.0,False,Big 12,Mountain West
2024,1,Washington,Weber State,35.0,3.0,False,Big Ten,Big Sky
2024,1,Alabama State,North Carolina Central,24.0,31.0,True,SWAC,MEAC
2024,1,Virginia St,Benedict College,23.0,7.0,True,CIAA,SIAC
2024,1,Johnson C Smith,Tuskegee,21.0,13.0,True,CIAA,SIAC
2024,1,LSU,USC,20.0,27.0,True,SEC,Big Ten
2024,1,Florida State,Boston College,13.0,28.0,False,ACC,ACC
2024,2,Shorter,Mississippi College,29.0,5.0,False,Gulf South,Gulf South
2024,2,Rensselaer,Wisconsin-Lacrosse,0.0,35.0,False,Liberty League,Wisconsin
2024,2,Michigan Tech,South Dakota Mines,52.0,50.0,False,GLIAC,Rocky Mountain
2024,2,Tiffin,Wayne State (MI),31.0,17.0,False,Great Midwest Athletic,GLIAC
2024,2,Grand Valley State University,Central State (OH),58.0,0.0,False,GLIAC,SIAC
2024,2,Clarion,Lincoln (PA),20.0,9.0,False,Pennsylvania State Athletic,CIAA
2024,2,Wilson,West Virginia State,24.0,27.0,False,South Atlantic,Mountain East
2024,2,Bloomsburg,Fairmont State,35.0,7.0,False,Pennsylvania State Athletic,Mountain East
2024,2,Southern Connecticut State,Shepherd,0.0,23.0,False,Northeast 10,Pennsylvania State Athletic
2024,2,Kentucky Wesleyan,Northern Michigan,33.0,13.0,False,Great Midwest Athletic,GLIAC
2024,2,Arkansas-Monticello,Northwestern Oklahoma State,34.0,7.0,False,Great American,Great American
2024,2,Pace,East Stroudsburg University,6.0,41.0,False,Northeast 10,Pennsylvania State Athletic
2024,2,Brockport,Buffalo State,27.0,0.0,False,Empire 8,Liberty League
2024,2,West Florida,McKendree,38.0,6.0,True,Gulf South,Great Lakes
2024,2,Seton Hill,Ohio Dominican,14.0,21.0,False,Pennsylvania State Athletic,Great Midwest Athletic
2024,2,Heidelberg,Hiram College,38.0,14.0,False,Ohio,North Coast
2024,2,East Central (OK),Henderson State,17.0,41.0,False,Great American,Great American
2024,2,Gannon,Northwood (MI),14.0,28.0,False,Pennsylvania State Athletic,Great Midwest Athletic
2024,2,University of Mary,Augustana University (SD),13.0,35.0,False,Northern Sun,Northern Sun
2024,2,Stevenson,Rowan,16.0,35.0,False,Mid Atlantic,New Jersey
2024,2,North Greenville,Keiser University,20.0,23.0,False,Gulf South,
2024,2,Southeastern Oklahoma State,Southern Arkansas,31.0,36.0,False,Great American,Great American
2024,2,Minnesota State Moorhead,Wayne State (NE),17.0,44.0,False,Northern Sun,Northern Sun
2024,2,Ashland,Indiana-Pennsylvania,10.0,19.0,False,Great Midwest Athletic,Pennsylvania State Athletic
2024,2,Wisconsin-Stout,Carroll University (WI),16.0,28.0,False,Wisconsin,CCIW
2024,2,Frostburg State,Millersville,23.0,6.0,False,Mountain East,Pennsylvania State Athletic
2024,2,West Liberty,Limestone,13.0,48.0,False,Mountain East,South Atlantic
2024,2,Kutztown University,Assumption,24.0,6.0,False,Pennsylvania State Athletic,Northeast 10
2024,2,Chadron St,Jamestown College,17.0,10.0,False,Rocky Mountain,
2024,2,Winona State,Saginaw Valley State,14.0,38.0,False,Northern Sun,GLIAC
2024,2,Ouachita Baptist,Southwestern Oklahoma State,42.0,3.0,False,Great American,Great American
2024,2,Arkansas Tech,Oklahoma Baptist,44.0,41.0,False,Great American,Great American
2024,2,Millsaps,Belhaven,23.0,21.0,False,Southern Athletic,USA South
2024,2,Colorado School Of Mines,West Texas A&M,41.0,13.0,False,Rocky Mountain,Lone Star
2024,2,Harding University,Southern Nazarene,59.0,0.0,False,Great American,Great American
2024,2,Dickinson (PA),Randolph-Macon,21.0,47.0,False,Centennial,Old Dominion
2024,2,Albright,Gallaudet,17.0,6.0,False,Mid Atlantic,ECFC
2024,2,Salve Regina,Curry College,28.0,10.0,False,NEWMAC,Commonwealth Coast
2024,2,Ursinus,Reading,45.0,14.0,False,Centennial,Mid Atlantic
2024,2,Springfield,Western New England,38.0,32.0,False,NEWMAC,Commonwealth Coast
2024,2,Westfield State,Anna Maria College,13.0,41.0,False,MSCAC,ECFC
2024,2,Utica,Union (NY),41.0,26.0,False,Empire 8,Liberty League
2024,2,SUNY Maritime,Mass Maritime,22.0,14.0,False,NEWMAC,MSCAC
2024,2,Worcester St,Worcester Polytechnic Institute,9.0,14.0,False,MSCAC,NEWMAC
2024,2,Hobart College,Alfred University,10.0,7.0,False,Liberty League,Empire 8
2024,2,FDU-Florham,William Paterson,37.0,9.0,False,Mid Atlantic,New Jersey
2024,2,Franklin & Marshall,Lebanon Valley,30.0,10.0,False,Centennial,Mid Atlantic
2024,2,McDaniel College,Catholic,7.0,3.0,False,Centennial,Landmark Conference
2024,2,Dubuque,Aurora,21.0,33.0,False,American Rivers,NACC
2024,2,Susquehanna,Bridgewater (VA),41.0,7.0,False,Landmark Conference,Old Dominion
2024,2,Indiana,Western Illinois,77.0,3.0,False,Big Ten,Big South-OVC
2024,2,SMU,BYU,15.0,18.0,False,ACC,Big 12
2024,2,East Texas Baptist University,Lagrange College,57.0,12.0,False,American Southwest,USA South
2024,2,Northwestern,Duke,20.0,26.0,True,Big Ten,ACC
2024,2,Augsburg,Valley City State,14.0,24.0,False,Minnesota,
2024,2,Howard Payne,Hardin-Simmons,6.0,38.0,False,American Southwest,American Southwest
2024,2,Anderson (Sc),Laurinburg,51.0,14.0,True,South Atlantic,
2024,2,Lincoln (CA),Southern Oregon,7.0,46.0,True,Independent DII,
2024,2,University Of Charleston (WV),PennWest California,23.0,19.0,False,Mountain East,Pennsylvania State Athletic
2024,2,Monmouth,Lafayette,35.0,40.0,False,CAA,Patriot
2024,2,Juniata College,Gettysburg,41.0,61.0,False,Landmark Conference,Centennial
2024,2,The Citadel,South Carolina State,20.0,23.0,False,Southern,MEAC
2024,2,Minnesota,Rhode Island,48.0,0.0,False,Big Ten,CAA
2024,2,Kalamazoo,Austin,26.0,20.0,False,Michigan,Southern Collegiate Athletic
2024,2,Memphis,Troy,38.0,17.0,False,American Athletic,Sun Belt
2024,2,Marist,Georgetown,10.0,31.0,False,Pioneer,Patriot
2024,2,Cincinnati,Pittsburgh,27.0,28.0,False,Big 12,ACC
2024,2,Lehigh,Wagner,49.0,13.0,False,Patriot,NEC
2024,2,Alfred State,Anderson (IN),13.0,0.0,False,ECFC,Heartland
2024,2,Syracuse,Georgia Tech,31.0,28.0,False,ACC,ACC
2024,2,Penn State,Bowling Green,34.0,27.0,False,Big Ten,Mid-American
2024,2,Misericordia,Keystone,24.0,14.0,False,Mid Atlantic,Landmark Conference
2024,2,American International,Shippensburg,28.0,3.0,False,Northeast 10,Pennsylvania State Athletic
2024,2,West Chester,Bentley,17.0,20.0,False,Pennsylvania State Athletic,Northeast 10
2024,2,Lycoming,Widener,48.0,12.0,False,Landmark Conference,Mid Atlantic
2024,2,Dean College,Fitchburg State,0.0,12.0,False,ECFC,MSCAC
2024,2,Oklahoma State,Arkansas,39.0,31.0,False,Big 12,SEC
2024,2,Rutgers,Akron,49.0,17.0,False,Big Ten,Mid-American
2024,2,Michigan,Texas,12.0,31.0,False,Big Ten,SEC
2024,2,Greensboro College,Guilford College,0.0,14.0,False,USA South,Old Dominion
2024,2,Baldwin Wallace,Wittenberg,24.0,14.0,False,Ohio,North Coast
2024,2,Eastern University,College Of New Jersey,12.0,34.0,True,Mid Atlantic,New Jersey
2024,2,Tulane,Kansas State,27.0,34.0,False,American Athletic,Big 12
2024,2,Alma,Wisconsin-River Falls,35.0,41.0,False,Michigan,Wisconsin
2024,2,UConn,Merrimack,63.0,17.0,False,FBS Independents,FCS Independents
2024,2,Florida Atlantic,Army,7.0,24.0,False,American Athletic,American Athletic
2024,2,Olivet College,University of Rochester (NY),21.0,28.0,False,Michigan,Liberty League
2024,2,Thomas More College,Davenport,17.0,24.0,True,Great Midwest Athletic,GLIAC
2024,2,Norwich,Castleton,12.0,14.0,False,NEWMAC,MSCAC
2024,2,St. Lawrence,Endicott College,13.0,44.0,False,Liberty League,Commonwealth Coast
2024,2,Texas A&M,McNeese,52.0,10.0,False,SEC,Southland
2024,2,Bethany (WV),Allegheny,14.0,20.0,False,Presidents',Presidents'
2024,2,Slippery Rock,New Haven,22.0,7.0,False,Pennsylvania State Athletic,Northeast 10
2024,2,Maine Maritime,Hartwick,6.0,62.0,True,Independent DIII,Empire 8
2024,2,St John Fisher University,Marietta,0.0,55.0,False,Empire 8,Ohio
2024,2,Waynesburg,Case Western Reserve,7.0,41.0,False,Presidents',Presidents'
2024,2,Concordia-Michigan,Defiance College,34.0,10.0,True,,
2024,2,Mount St. Joseph,Muskingum University,35.0,42.0,False,Heartland,Ohio
2024,2,Thiel,Carnegie Mellon,0.0,58.0,False,Presidents',Presidents'
2024,2,Coast Guard,Biddeford,30.0,24.0,False,NEWMAC,Commonwealth Coast
2024,2,Washington & Jefferson,Saint Vincent,59.0,6.0,False,Presidents',Presidents'
2024,2,Sacred Heart,St. Anselm,10.0,3.0,False,FCS Independents,Northeast 10
2024,2,Ferrum,University of Mount Union,6.0,55.0,False,Old Dominion,Ohio
2024,2,Concord University,Bluefield State,13.0,22.0,False,Mountain East,CIAA
2024,2,Salisbury,Washington and Lee,48.0,26.0,False,New Jersey,Old Dominion
2024,2,Grove City College,Geneva,41.0,0.0,False,Presidents',Presidents'
2024,2,Wisconsin-Whitewater,John Carroll University,34.0,7.0,False,Wisconsin,Ohio
2024,2,Glenville State,Lock Haven University,9.0,31.0,False,Mountain East,Pennsylvania State Athletic
2024,2,Hope College,Loras College,49.0,0.0,False,Michigan,American Rivers
2024,2,Moravian,Muhlenberg,7.0,33.0,False,Landmark Conference,Centennial
2024,2,Adrian,Elmhurst,55.0,20.0,False,Michigan,CCIW
2024,2,Western Carolina,Campbell,16.0,24.0,False,Southern,CAA
2024,2,Truman State,Findlay,21.0,37.0,False,Great Lakes,Great Midwest Athletic
2024,2,Hampden-Sydney,Delaware Valley,21.0,41.0,False,Old Dominion,Mid Atlantic
2024,2,Ithaca College,Johns Hopkins University,23.0,27.0,False,Liberty League,Centennial
2024,2,Husson,Framingham State,56.0,14.0,False,Commonwealth Coast,MSCAC
2024,2,Hilbert College,Cortland,0.0,76.0,True,Empire 8,Empire 8
2024,2,Kenyon,Bluffton,13.0,6.0,False,North Coast,Heartland
2024,2,Depauw,Rose-Hulman,57.0,14.0,False,North Coast,Heartland
2024,2,Albion,Wisconsin-Stevens Pt,31.0,23.0,False,Michigan,Wisconsin
2024,2,Trine University,Christopher Newport,6.0,42.0,False,Michigan,New Jersey
2024,2,Wabash College,St. Norbert,31.0,0.0,False,North Coast,NACC
2024,2,Lenoir-Rhyne,Bowie State,32.0,19.0,False,South Atlantic,CIAA
2024,2,Calvin University,Oberlin,50.0,6.0,True,Michigan,North Coast
2024,2,SUNY Morrisville,Kean,7.0,0.0,False,Empire 8,New Jersey
2024,2,Elizabeth City State,Chowan,12.0,9.0,False,CIAA,Gulf South
2024,2,Florida Memorial University,Edward Waters,31.0,21.0,True,,SIAC
2024,2,Apprentice School,Southern Virginia,44.0,9.0,False,Independent DIII,USA South
2024,2,Methodist,Shenandoah,14.0,33.0,False,USA South,Old Dominion
2024,2,Maryville College (TN),Sewanee,23.0,9.0,False,USA South,Southern Athletic
2024,2,Merchant Marine Academy,Western Connecticut St,44.0,27.0,False,NEWMAC,MSCAC
2024,2,Hanover College,Centre College Kentucky,12.0,27.0,False,Heartland,Southern Athletic
2024,2,Ohio Northern,Franklin,45.0,7.0,False,Ohio,Heartland
2024,2,VMI,Bucknell,28.0,35.0,False,Southern,Patriot
2024,2,Central Missouri,Northeastern State,63.0,21.0,False,Mid America,Independent DII
2024,2,Clark Atlanta,Allen,26.0,22.0,False,SIAC,SIAC
2024,2,Emporia State University,Angelo State,17.0,12.0,False,Mid America,Lone Star
2024,2,St. Thomas (MN),Northern Iowa,10.0,17.0,False,Pioneer,MVFC
2024,2,Saint John's (MN),Carthage,49.0,0.0,False,Minnesota,CCIW
2024,2,Millikin,Illinois College,21.0,46.0,False,CCIW,Midwest
2024,2,Holy Cross,New Hampshire,20.0,21.0,False,Patriot,CAA
2024,2,Youngstown State,Valparaiso,59.0,25.0,False,MVFC,Pioneer
2024,2,Gustavus Adolphus,Whitworth,7.0,40.0,False,Minnesota,Northwest
2024,2,Martin Luther,Lawrence University,35.0,7.0,False,Upper Midwest,Midwest
2024,2,Concordia Moorhead,Wisconsin-Eau Claire,10.0,21.0,False,Minnesota,Wisconsin
2024,2,Greenville,Concordia University Chicago,54.0,23.0,False,Upper Midwest,NACC
2024,2,Coe College,Cornell College (IA),55.0,10.0,False,American Rivers,Midwest
2024,2,Beloit,Rockford,17.0,43.0,False,Midwest,NACC
2024,2,Wooster,Wilmington (OH),56.0,13.0,False,North Coast,Ohio
2024,2,Quincy,Lincoln (MO),46.0,5.0,False,Great Lakes,Great Lakes
2024,2,Buena Vista,Benedictine University,7.0,34.0,False,American Rivers,NACC
2024,2,Central College,Illinois Wesleyan,49.0,14.0,False,American Rivers,CCIW
2024,2,Bethel University Tennessee,Mary Hardin-Baylor,20.0,10.0,True,,American Southwest
2024,2,Wisconsin-Oshkosh,Wheaton,21.0,14.0,False,Wisconsin,CCIW
2024,2,Westminster College (MO),Manchester,23.0,3.0,False,Upper Midwest,Heartland
2024,2,Grinnell,LYONCOLL,28.0,48.0,False,Midwest,Southern Collegiate Athletic
2024,2,Knox College,Eureka College,7.0,6.0,False,Midwest,NACC
2024,2,Lake Forest College,Wisconsin-Lutheran,21.0,7.0,False,Midwest,NACC
2024,2,Wisconsin-Platteville,Lakeland,65.0,0.0,False,Wisconsin,NACC
2024,2,Georgia,Tennessee Tech,48.0,3.0,False,SEC,Big South-OVC
2024,2,Ball State,Missouri State,42.0,34.0,False,Mid-American,MVFC
2024,2,Kent State,St. Francis (PA),17.0,23.0,False,Mid-American,NEC
2024,2,Black Hills State,Southwest Baptist,24.0,14.0,False,Rocky Mountain,Great Lakes
2024,2,Willamette,La Verne,27.0,24.0,False,Northwest,So. Cal.
2024,2,UNLV,Utah Tech,72.0,14.0,False,Mountain West,UAC
2024,2,Morehouse College,Johnson C Smith,13.0,37.0,False,SIAC,CIAA
2024,2,Bethune-Cookman,Mercer,2.0,31.0,False,SWAC,Southern
2024,2,Louisville,Jacksonville State,49.0,14.0,False,ACC,Conference USA
2024,2,Stony Brook,Stonehill,37.0,10.0,False,CAA,NEC
2024,2,Auburn,California,14.0,21.0,False,SEC,ACC
