season,week,home_team,away_team,home_points,away_points,neutral_site,home_conference,away_conference
2025,1,Houston,Stephen F. Austin,27.0,0.0,False,Big 12,Southland
2025,1,Winona State,Minnesota Duluth,7.0,35.0,False,Northern Sun,Northern Sun
2025,1,Minnesota,Buffalo,23.0,10.0,False,Big Ten,Mid-American
2025,1,CSU Pueblo,South Dakota Mines,43.0,0.0,False,Rocky Mountain,Rocky Mountain
2025,1,Northwestern State,Alcorn State,20.0,10.0,False,Southland,SWAC
2025,1,Eastern New Mexico,New Mexico Highlands,28.0,34.0,False,Lone Star,Rocky Mountain
2025,1,UAB,Alabama State,52.0,42.0,False,American Athletic,SWAC
2025,1,Wisconsin,Miami (OH),17.0,0.0,False,Big Ten,Mid-American
2025,1,Cincinnati,Nebraska,17.0,20.0,True,Big 12,Big Ten
2025,1,San Diego State,Stony Brook,42.0,0.0,False,Mountain West,CAA
2025,1,Army,Tarleton State,27.0,30.0,False,American Athletic,UAC
2025,1,Rhode Island,Campbell,31.0,20.0,False,CAA,CAA
2025,1,Charlotte,App State,11.0,34.0,True,American Athletic,Sun Belt
2025,1,Florida International,Bethune-Cookman,42.0,9.0,False,Conference USA,SWAC
2025,1,West Florida,Lenoir-Rhyne,48.0,21.0,True,Gulf South,South Atlantic
2025,1,Michigan State,Western Michigan,23.0,6.0,False,Big Ten,Mid-American
2025,1,Wake Forest,Kennesaw State,10.0,9.0,False,ACC,Conference USA
2025,1,Colgate,Monmouth,39.0,42.0,False,Patriot,CAA
2025,1,Marist,New Haven,31.0,14.0,False,Pioneer,NEC
2025,1,Kansas,Wagner,46.0,7.0,False,Big 12,NEC
2025,1,Illinois,Western Illinois,52.0,3.0,False,Big Ten,Big South-OVC
2025,1,Colorado,Georgia Tech,20.0,27.0,False,Big 12,ACC
2025,1,Baylor,Auburn,24.0,38.0,False,Big 12,SEC
2025,1,Sam Houston,UNLV,21.0,38.0,True,Conference USA,Mountain West
2025,1,San José State,Central Michigan,14.0,16.0,False,Mountain West,Mid-American
2025,1,Glenville State,Emory & Henry College,17.0,45.0,False,Mountain East,South Atlantic
2025,1,Shorter,Anderson (Sc),7.0,34.0,False,Carolinas,South Atlantic
2025,1,Kent State,Merrimack,21.0,17.0,False,Mid-American,FCS Independents
2025,1,Carson-Newman College,West Virginia State,41.0,10.0,False,South Atlantic,Mountain East
2025,1,Gannon,Davenport,12.0,21.0,False,Pennsylvania State Athletic,GLIAC
2025,1,Navy,VMI,52.0,7.0,False,American Athletic,Southern
2025,1,Lehigh,Richmond,21.0,14.0,False,Patriot,Patriot
2025,1,Pittsburgh,Duquesne,61.0,9.0,False,ACC,NEC
2025,1,Ohio State,Texas,14.0,7.0,False,Big Ten,SEC
2025,1,Purdue,Ball State,31.0,0.0,False,Big Ten,Mid-American
2025,1,Tennessee,Syracuse,45.0,26.0,True,SEC,ACC
2025,1,Tulane,Northwestern,23.0,3.0,False,American Athletic,Big Ten
2025,1,Maryland,Florida Atlantic,39.0,7.0,False,Big Ten,American Athletic
2025,1,The Citadel,North Dakota State,0.0,38.0,False,Southern,MVFC
2025,1,Southern Miss,Mississippi State,17.0,34.0,False,Sun Belt,SEC
2025,1,Kentucky,Toledo,24.0,16.0,False,SEC,Mid-American
2025,1,Tennessee Tech,Cumberland (TN),65.0,0.0,False,Big South-OVC,
2025,1,Davidson,Georgetown,14.0,51.0,False,Pioneer,Patriot
2025,1,Post University,West Virginia Wesleyan,51.0,14.0,True,Northeast 10,Mountain East
2025,1,Central State (OH),Kentucky State,24.0,34.0,True,SIAC,SIAC
2025,1,Clark Atlanta,Valdosta State,28.0,31.0,True,SIAC,Gulf South
2025,1,Grand Valley State University,Lincoln (PA),45.0,9.0,False,GLIAC,CIAA
2025,1,Shaw,Albany State GA,7.0,51.0,False,CIAA,SIAC
2025,1,Furman,William & Mary,23.0,21.0,False,Southern,CAA
2025,1,UConn,Central Connecticut,59.0,13.0,False,FBS Independents,NEC
2025,1,Washburn,Truman State,20.0,17.0,False,Mid America,Great Lakes
2025,1,Augustana University (SD),Missouri Western,30.0,26.0,False,Northern Sun,Mid America
2025,1,Fort Lewis,William Jewell,14.0,34.0,False,Rocky Mountain,Great Lakes
2025,1,West Virginia,Robert Morris,45.0,3.0,False,Big 12,NEC
2025,1,Sacred Heart,Stonehill,12.0,7.0,False,FCS Independents,NEC
2025,1,Northern Iowa,Butler,38.0,14.0,False,MVFC,Pioneer
2025,1,Valparaiso,Virginia University Of Lynchburg,67.0,10.0,False,Pioneer,
2025,1,Boston College,Fordham,66.0,10.0,False,ACC,Patriot
2025,1,Indiana,Old Dominion,27.0,14.0,False,Big Ten,Sun Belt
2025,1,Louisville,Eastern Kentucky,51.0,17.0,False,ACC,UAC
2025,1,Morehouse College,Johnson C Smith,9.0,45.0,True,SIAC,CIAA
2025,1,Northern Colorado,Chadron St,17.0,3.0,False,Big Sky,Rocky Mountain
2025,1,Jackson State,Hampton,28.0,14.0,False,SWAC,CAA
2025,1,Massachusetts,Temple,10.0,42.0,False,Mid-American,American Athletic
2025,1,Penn State,Nevada,46.0,11.0,False,Big Ten,Mountain West
2025,1,Iowa State,South Dakota,55.0,7.0,False,Big 12,MVFC
2025,1,Air Force,Bucknell,49.0,13.0,False,Mountain West,Patriot
2025,1,Florida State,Alabama,31.0,17.0,False,ACC,SEC
2025,1,Northern Illinois,Holy Cross,19.0,17.0,False,Mid-American,Patriot
2025,1,Georgia,Marshall,45.0,7.0,False,SEC,Sun Belt
2025,1,Florida A&M,Howard,9.0,10.0,True,SWAC,MEAC
2025,1,Liberty,Maine,28.0,7.0,False,Conference USA,CAA
2025,1,Oregon,Montana State,59.0,13.0,False,Big Ten,Big Sky
2025,1,Arkansas,Alabama A&M,52.0,7.0,False,SEC,SWAC
2025,1,Memphis,Chattanooga,45.0,10.0,False,American Athletic,Southern
2025,1,Tennessee State,North Carolina A&T,24.0,21.0,False,Big South-OVC,CAA
2025,1,Mississippi Valley State,Southern,29.0,34.0,False,SWAC,SWAC
2025,1,Benedict College,Fayetteville State,10.0,0.0,False,SIAC,CIAA
2025,1,Pace,St. Anselm,10.0,34.0,False,Northeast 10,Northeast 10
2025,1,East Tennessee State,Murray State,45.0,17.0,False,Southern,MVFC
2025,1,Frostburg State,Shepherd,41.0,27.0,False,Mountain East,Pennsylvania State Athletic
2025,1,Iowa,UAlbany,34.0,7.0,False,Big Ten,CAA
2025,1,James Madison,Weber State,45.0,10.0,False,Sun Belt,Big Sky
2025,1,Catawba,Ferrum,45.0,13.0,False,South Atlantic,Carolinas
2025,1,Oklahoma,Illinois State,35.0,3.0,False,SEC,MVFC
2025,1,UVA Wise,Concord University,29.0,37.0,False,South Atlantic,Mountain East
2025,1,Savannah St,Edward Waters,14.0,41.0,False,SIAC,SIAC
2025,1,Mercer,Presbyterian,10.0,15.0,False,Southern,Pioneer
2025,1,Wingate,UNC Pembroke,30.0,21.0,False,South Atlantic,Carolinas
2025,1,Western Carolina,Gardner-Webb,45.0,52.0,False,Southern,Big South-OVC
2025,1,Stetson,Webber International,21.0,31.0,False,Pioneer,
2025,1,Chowan,Elizabeth City State,28.0,14.0,False,Carolinas,CIAA
2025,1,Morehead State,Allen,38.0,31.0,False,Pioneer,SIAC
2025,1,North Carolina Central,New Hampshire,10.0,27.0,False,MEAC,CAA
2025,1,South Carolina State,Wofford,16.0,15.0,False,MEAC,Southern
2025,1,Virginia,Coastal Carolina,48.0,7.0,False,ACC,Sun Belt
2025,1,West Alabama,Fort Valley State,27.0,17.0,True,Gulf South,SIAC
2025,1,Lincoln (MO),Lincoln (CA),55.0,6.0,False,Great Lakes,Independent DII
2025,1,Southern Illinois,Thomas More College,49.0,3.0,False,MVFC,Great Midwest Athletic
2025,1,Missouri S&T,Central Methodist,51.0,10.0,False,Great Lakes,
2025,1,UT Permian Basin,Central Oklahoma,34.0,14.0,False,Lone Star,Mid America
2025,1,Bluefield State,Greeneville,23.0,49.0,False,CIAA,South Atlantic
2025,1,Texas A&M,UTSA,42.0,24.0,False,SEC,American Athletic
2025,1,Arkansas State,Southeast Missouri State,42.0,24.0,False,Sun Belt,Big South-OVC
2025,1,Western Kentucky,North Alabama,55.0,6.0,False,Conference USA,UAC
2025,1,McNeese,Louisiana College,54.0,9.0,False,Southland,
2025,1,Grambling,Langston University,55.0,7.0,True,SWAC,
2025,1,Vanderbilt,Charleston Southern,45.0,3.0,False,SEC,Big South-OVC
2025,1,South Dakota State,Sacramento State,20.0,3.0,False,MVFC,Big Sky
2025,1,Florida,Long Island University,55.0,0.0,False,SEC,NEC
2025,1,Troy,Nicholls,38.0,20.0,False,Sun Belt,Southland
2025,1,South Alabama,Morgan State,38.0,21.0,False,Sun Belt,MEAC
2025,1,Kansas State,North Dakota,38.0,35.0,False,Big 12,MVFC
2025,1,Incarnate Word,Eastern Washington,31.0,21.0,False,Southland,Big Sky
2025,1,Middle Tennessee,Austin Peay,14.0,34.0,False,Conference USA,UAC
2025,1,Utah State,UTEP,28.0,16.0,False,Mountain West,Conference USA
2025,1,USC,Missouri State,73.0,13.0,False,Big Ten,Conference USA
2025,1,Michigan,New Mexico,34.0,17.0,False,Big Ten,Mountain West
2025,1,Texas Tech,Arkansas-Pine Bluff,67.0,7.0,False,Big 12,SWAC
2025,1,Clemson,LSU,10.0,17.0,False,ACC,SEC
2025,1,Louisiana Tech,SE Louisiana,24.0,0.0,False,Conference USA,Southland
2025,1,Ole Miss,Georgia State,63.0,7.0,False,SEC,Sun Belt
2025,1,North Texas,Lamar,51.0,0.0,False,American Athletic,Southland
2025,1,Missouri Southern State,Midwestern State,33.0,19.0,False,Mid America,Lone Star
2025,1,UT Rio Grande Valley,Sul Ross State,66.0,0.0,False,Southland,Lone Star
2025,1,Texas Southern,Prairie View A&M,21.0,22.0,False,SWAC,SWAC
2025,1,Western New Mexico,Adams State,35.0,21.0,False,Lone Star,Rocky Mountain
2025,1,Texas State,Eastern Michigan,52.0,27.0,False,Sun Belt,Mid-American
2025,1,BYU,Portland State,69.0,0.0,False,Big 12,Big Sky
2025,1,Tulsa,Abilene Christian,35.0,7.0,False,American Athletic,UAC
2025,1,Louisiana,Rice,12.0,14.0,False,Sun Belt,American Athletic
2025,1,San Diego,Cal Poly,17.0,41.0,False,Pioneer,Big Sky
2025,1,Southern Utah,Idaho State,46.0,24.0,False,UAC,Big Sky
2025,1,New Mexico State,Bryant,19.0,3.0,False,Conference USA,CAA
2025,1,SMU,East Texas A&M,42.0,13.0,False,ACC,Southland
2025,1,Fresno State,Georgia Southern,42.0,14.0,False,Mountain West,Sun Belt
2025,1,Utah Tech,UC Davis,24.0,31.0,False,UAC,Big Sky
2025,1,Arizona State,Northern Arizona,38.0,19.0,False,Big 12,Big Sky
2025,1,Washington State,Idaho,13.0,10.0,False,Pac-12,Big Sky
2025,1,Oregon State,California,15.0,34.0,False,Pac-12,ACC
2025,1,Arizona,Hawai'i,40.0,6.0,False,Big 12,Mountain West
2025,1,UCLA,Utah,10.0,43.0,False,Big Ten,Big 12
2025,1,Washington,Colorado State,38.0,21.0,False,Big Ten,Mountain West
2025,1,South Carolina,Virginia Tech,24.0,11.0,True,SEC,ACC
2025,1,Virginia Union,Miles College,45.0,3.0,True,CIAA,SIAC
2025,1,Tuskegee,Winston-Salem,20.0,17.0,True,SIAC,CIAA
2025,1,Miami,Notre Dame,27.0,24.0,False,ACC,FBS Independents
2025,1,North Carolina,TCU,14.0,48.0,False,ACC,Big 12
2025,2,South Dakota Mines,Michigan Tech,9.0,45.0,False,Rocky Mountain,GLIAC
2025,2,North Carolina Wesleyan,Averett,64.0,12.0,False,USA South,Old Dominion
2025,2,PennWest California,University Of Charleston (WV),23.0,19.0,False,Pennsylvania State Athletic,Mountain East
2025,2,Wayne State (MI),Tiffin,7.0,34.0,False,GLIAC,Great Midwest Athletic
2025,2,West Virginia Wesleyan,Clarion,20.0,48.0,False,Mountain East,Pennsylvania State Athletic
2025,2,Indiana-Pennsylvania,Ashland,9.0,13.0,False,Pennsylvania State Athletic,Great Midwest Athletic
2025,2,Texas Lutheran,Trinity University TX,14.0,26.0,False,Southern Collegiate Athletic,Southern Athletic
2025,2,Fairmont State,Bloomsburg,41.0,40.0,False,Mountain East,Pennsylvania State Athletic
2025,2,Henderson State,Southern Nazarene,48.0,13.0,False,Great American,Great American
2025,2,Westminster (PA),Marietta,8.0,12.0,False,Presidents',Ohio
2025,2,Northwestern Oklahoma State,Harding University,7.0,49.0,False,Great American,Great American
2025,2,Southwestern Oklahoma State,Arkansas Tech,10.0,32.0,False,Great American,Great American
2025,2,Wisconsin-Eau Claire,Carroll University (WI),29.0,7.0,False,Wisconsin,CCIW
2025,2,Lebanon Valley,Franklin & Marshall,21.0,31.0,False,Mid Atlantic,Centennial
2025,2,Buffalo State,Brockport,0.0,41.0,False,Liberty League,Empire 8
2025,2,Southern Arkansas,Oklahoma Baptist,49.0,14.0,False,Great American,Great American
2025,2,Millersville,Frostburg State,34.0,42.0,False,Pennsylvania State Athletic,Mountain East
2025,2,Wilkes,Kings College (PA),19.0,16.0,False,Landmark Conference,Mid Atlantic
2025,2,Southeastern Oklahoma State,Arkansas-Monticello,44.0,13.0,False,Great American,Great American
2025,2,Heidelberg,Hiram College,65.0,27.0,False,Ohio,Presidents'
2025,2,Valley City State,Augsburg,27.0,0.0,True,,Minnesota
2025,2,East Stroudsburg University,Pace,31.0,12.0,False,Pennsylvania State Athletic,Northeast 10
2025,2,Kutztown University,Assumption,51.0,14.0,False,Pennsylvania State Athletic,Northeast 10
2025,2,East Central (OK),Ouachita Baptist,24.0,22.0,False,Great American,Great American
2025,2,CSU Pueblo,Fort Hays State,35.0,36.0,False,Rocky Mountain,Mid America
2025,2,Howard Payne,Pacific (OR),21.0,13.0,False,American Southwest,Northwest
2025,2,West Texas A&M,Colorado School Of Mines,31.0,33.0,False,Lone Star,Rocky Mountain
2025,2,Cornell College (IA),Coe College,6.0,62.0,False,Midwest,American Rivers
2025,2,Belhaven,Millsaps,50.0,24.0,False,USA South,Southern Athletic
2025,2,Illinois College,Greenville,28.0,9.0,False,Midwest,Upper Midwest
2025,2,Curry College,Bridgewater State,35.0,28.0,False,Commonwealth Coast,MSCAC
2025,2,Franklin Pierce,Slippery Rock,13.0,24.0,True,Northeast 10,Pennsylvania State Athletic
2025,2,Thiel,Concordia-Wisconsin,8.0,27.0,False,Presidents',NACC
2025,2,Merchant Marine Academy,Montclair State,29.0,15.0,False,NEWMAC,New Jersey
2025,2,Gallaudet,Albright,7.0,9.0,False,Old Dominion,Mid Atlantic
2025,2,Randolph-Macon,Dickinson (PA),48.0,34.0,False,Old Dominion,Centennial
2025,2,Mass Maritime,SUNY Maritime,14.0,21.0,False,MSCAC,NEWMAC
2025,2,Louisville,James Madison,28.0,14.0,False,ACC,Sun Belt
2025,2,Alfred University,Hobart College,28.0,23.0,False,Empire 8,Liberty League
2025,2,St. Lawrence,Norwich,19.0,3.0,False,Liberty League,NEWMAC
2025,2,Catholic,McDaniel College,10.0,7.0,False,Landmark Conference,Centennial
2025,2,Muhlenberg,Moravian,38.0,19.0,False,Centennial,Landmark Conference
2025,2,Gettysburg,Juniata College,30.0,31.0,False,Centennial,Landmark Conference
2025,2,Fitchburg State,Dean College,49.0,14.0,False,MSCAC,MSCAC
2025,2,Reading,Ursinus,17.0,41.0,False,Mid Atlantic,Centennial
2025,2,Northwestern,Western Illinois,42.0,7.0,False,Big Ten,Big South-OVC
2025,2,Maryland,Northern Illinois,20.0,9.0,False,Big Ten,Mid-American
2025,2,Boise State,Eastern Washington,51.0,14.0,False,Mountain West,Big Sky
2025,2,Angelo State,Emporia State University,41.0,20.0,False,Lone Star,Mid America
2025,2,Mercyhurst,New Haven,48.0,14.0,False,NEC,NEC
2025,2,Eastern University,Anna Maria College,46.0,7.0,True,Mid Atlantic,MSCAC
2025,2,Jacksonville State,Liberty,34.0,24.0,False,Conference USA,Conference USA
2025,2,Dayton,Thomas More College,38.0,0.0,False,Pioneer,Great Midwest Athletic
2025,2,Texas,San José State,38.0,7.0,False,SEC,Mountain West
2025,2,Lehigh,Sacred Heart,28.0,10.0,False,Patriot,FCS Independents
2025,2,Iowa State,Iowa,16.0,13.0,False,Big 12,Big Ten
2025,2,NC State,Virginia,35.0,31.0,False,ACC,ACC
2025,2,Duquesne,Lincoln (PA),55.0,14.0,False,NEC,CIAA
2025,2,Central Connecticut,American International,34.0,7.0,False,NEC,Northeast 10
2025,2,Texas Tech,Kent State,62.0,14.0,False,Big 12,Mid-American
2025,2,Florida State,East Texas A&M,77.0,3.0,False,ACC,Southland
2025,2,Syracuse,UConn,27.0,20.0,False,ACC,FBS Independents
2025,2,Duke,Illinois,19.0,45.0,False,ACC,Big Ten
2025,2,Minnesota,Northwestern State,66.0,0.0,False,Big Ten,Southland
2025,2,Delaware Valley,Hampden-Sydney,9.0,38.0,False,Mid Atlantic,Old Dominion
2025,2,Endicott College,Misericordia,31.0,21.0,False,Commonwealth Coast,Mid Atlantic
2025,2,Indiana,Kennesaw State,56.0,9.0,False,Big Ten,Conference USA
2025,2,Northwood (MI),Northern Michigan,23.0,18.0,False,Great Midwest Athletic,GLIAC
2025,2,Washington & Jefferson,Utica,31.0,49.0,False,Presidents',Empire 8
2025,2,FDU-Florham,St John Fisher University,0.0,21.0,False,Mid Atlantic,Empire 8
2025,2,Hartwick,Maine Maritime,56.0,7.0,False,Empire 8,Commonwealth Coast
2025,2,West Virginia State,Wilson,28.0,14.0,False,Mountain East,Carolinas
2025,2,Johnson C Smith,Valdosta State,28.0,16.0,False,CIAA,Gulf South
2025,2,Framingham State,Husson,13.0,40.0,False,MSCAC,Commonwealth Coast
2025,2,Cortland,Grove City College,14.0,31.0,False,Empire 8,Presidents'
2025,2,Susquehanna,Union (NY),33.0,14.0,False,Landmark Conference,Liberty League
2025,2,Concordia University Chicago,Minnesota Morris,17.0,16.0,False,NACC,Upper Midwest
2025,2,MIT,Nichols College,46.0,13.0,False,NEWMAC,Commonwealth Coast
2025,2,Otterbein,Ohio Wesleyan,28.0,65.0,False,Ohio,North Coast
2025,2,Pittsburgh,Central Michigan,45.0,17.0,False,ACC,Mid-American
2025,2,SMU,Baylor,45.0,48.0,False,ACC,Big 12
2025,2,Penn State,Florida International,34.0,0.0,False,Big Ten,Conference USA
2025,2,Oberlin,Calvin University,6.0,88.0,False,North Coast,Michigan
2025,2,University of Rochester (NY),Olivet College,38.0,17.0,False,Liberty League,Michigan
2025,2,Salve Regina,UMass Dartmouth,34.0,13.0,False,NEWMAC,MSCAC
2025,2,Bentley,West Chester,13.0,30.0,False,Northeast 10,Pennsylvania State Athletic
2025,2,New England College,Plymouth State,21.0,49.0,True,,MSCAC
2025,2,Findlay,Indianapolis,38.0,35.0,False,Great Midwest Athletic,Great Lakes
2025,2,Texas A&M,Utah State,44.0,22.0,False,SEC,Mountain West
2025,2,Georgetown,Wagner,31.0,20.0,False,Patriot,NEC
2025,2,Ithaca College,Johns Hopkins University,14.0,42.0,False,Liberty League,Centennial
2025,2,Lycoming,College Of New Jersey,24.0,27.0,False,Landmark Conference,New Jersey
2025,2,Western New England,Springfield,23.0,22.0,False,Commonwealth Coast,NEWMAC
2025,2,Waynesburg,John Carroll University,14.0,48.0,False,Presidents',Ohio
2025,2,Bluefield State,Concord University,38.0,31.0,False,CIAA,Mountain East
2025,2,Southern Virginia,Apprentice School,27.0,6.0,False,USA South,Independent DIII
2025,2,Delaware State,UAlbany,37.0,32.0,False,MEAC,CAA
2025,2,Kean,SUNY Morrisville,17.0,14.0,False,New Jersey,Empire 8
2025,2,Rowan,Case Western Reserve,17.0,17.0,False,New Jersey,Presidents'
2025,2,Emory & Henry College,Catawba,35.0,7.0,False,South Atlantic,South Atlantic
2025,2,Tennessee Tech,Chattanooga,45.0,17.0,False,Big South-OVC,Southern
2025,2,Butler,Truman State,37.0,27.0,False,Pioneer,Great Lakes
2025,2,Bethany (WV),Sewanee,6.0,41.0,False,Presidents',Southern Athletic
2025,2,Manchester,Westminster College (MO),14.0,21.0,False,Heartland,Upper Midwest
2025,2,Washington and Lee,Salisbury,21.0,42.0,False,Old Dominion,New Jersey
2025,2,Indiana State,Eastern Illinois,38.0,14.0,False,MVFC,Big South-OVC
2025,2,Brevard College,Kentucky Christian,20.0,41.0,False,USA South,
2025,2,Merrimack,St. Anselm,31.0,6.0,False,FCS Independents,Northeast 10
2025,2,Stonehill,Lafayette,26.0,42.0,False,NEC,Patriot
2025,2,McKendree,Hillsdale,17.0,22.0,False,Great Lakes,Great Midwest Athletic
2025,2,Shenandoah,Methodist,25.0,6.0,False,Old Dominion,USA South
2025,2,Hendrix College,Maryville College (TN),14.0,40.0,False,Southern Athletic,USA South
2025,2,Christopher Newport,Trine University,38.0,7.0,False,New Jersey,Michigan
2025,2,Kentucky Wesleyan,West Florida,7.0,28.0,False,Great Midwest Athletic,Gulf South
2025,2,Lawrence University,Martin Luther,14.0,33.0,False,Midwest,Upper Midwest
2025,2,Marist,Bucknell,23.0,34.0,False,Pioneer,Patriot
2025,2,Shippensburg,Bowie State,7.0,23.0,False,Pennsylvania State Athletic,CIAA
2025,2,Wisconsin-River Falls,Alma,45.0,33.0,False,Wisconsin,Michigan
2025,2,Biddeford,Coast Guard,56.0,49.0,False,Commonwealth Coast,NEWMAC
2025,2,Saint Vincent,Hilbert College,28.0,7.0,False,Presidents',Empire 8
2025,2,Anderson (Sc),ERSKINE,35.0,7.0,True,South Atlantic,Carolinas
2025,2,Anderson (IN),Alfred State,7.0,6.0,False,Heartland,Empire 8
2025,2,Westfield State,Castleton,12.0,16.0,False,MSCAC,New Jersey
2025,2,Chicago,Carnegie Mellon,0.0,20.0,False,Midwest,Presidents'
2025,2,Chowan,West Alabama,28.0,38.0,False,Carolinas,Gulf South
2025,2,West Liberty,Seton Hill,21.0,42.0,False,Mountain East,Pennsylvania State Athletic
2025,2,Widener,Geneva,44.0,18.0,False,Mid Atlantic,Presidents'
2025,2,University of Mount Union,Wheaton,37.0,29.0,False,Ohio,CCIW
2025,2,Franklin,Ohio Northern,27.0,20.0,False,Heartland,Ohio
2025,2,VMI,Ferrum,42.0,7.0,False,Southern,Carolinas
2025,2,Wisconsin-Whitewater,Carleton,45.0,14.0,False,Wisconsin,Minnesota
2025,2,Roosevelt,Quincy,23.0,21.0,True,GLIAC,Great Lakes
2025,2,Grinnell,Macalester,15.0,20.0,False,Midwest,Minnesota
2025,2,Benedictine University,Buena Vista,35.0,0.0,False,NACC,American Rivers
2025,2,Lake Erie,Ferris State,6.0,63.0,False,Great Midwest Athletic,GLIAC
2025,2,Allegheny,Denison University,24.0,35.0,False,Presidents',North Coast
2025,2,Washburn,Northwest Missouri St,7.0,34.0,False,Mid America,Mid America
2025,2,Augustana University (SD),Jamestown College,37.0,7.0,False,Northern Sun,Northern Sun
2025,2,Wisconsin-Stevens Pt,Albion,28.0,21.0,False,Wisconsin,Michigan
2025,2,Rockford,Beloit,19.0,15.0,False,NACC,Midwest
2025,2,Aurora,Wisconsin-Platteville,0.0,41.0,False,NACC,Wisconsin
2025,2,Kentucky State,Albany State GA,21.0,49.0,False,SIAC,SIAC
2025,2,Furman,Presbyterian,38.0,39.0,False,Southern,Pioneer
2025,2,Wittenberg,Baldwin Wallace,13.0,31.0,False,North Coast,Ohio
2025,2,St. Norbert,Wabash College,21.0,55.0,False,NACC,North Coast
2025,2,Youngstown State,Robert Morris,56.0,17.0,False,MVFC,NEC
2025,2,Illinois Wesleyan,Central College,18.0,27.0,False,CCIW,American Rivers
2025,2,Saginaw Valley State,Gannon,49.0,28.0,False,GLIAC,Pennsylvania State Athletic
2025,2,Winona State,Bemidji State,21.0,17.0,False,Northern Sun,Northern Sun
2025,2,Minnesota State Mankato,Minot State,34.0,16.0,False,Northern Sun,Northern Sun
