season,week,team,rating_linear
2024,2,Colorado Mesa,7.249999999999863
2024,2,Colorado School Of Mines,37.200000000000124
2024,2,Colorado State,-19.634615384616218
2024,2,Concord University,-8.451612903225424
2024,2,Concordia Moorhead,-11.25000000000044
2024,2,Concordia University Chicago,-9.75000000000007
2024,2,Concordia University St Paul,-26.5833333333318
2024,2,Concordia-Michigan,12.000000000000085
2024,2,Cornell College (IA),-16.74999999999882
2024,2,Cortland,37.99999999999969
2024,2,Crown College,-16.24999999999973
2024,2,Curry College,-3.249999999999879
2024,2,Dakota State University,7.99999999999967
2024,2,Davenport,3.5000000000002593
2024,2,Davidson,8.749999999999806
2024,2,Dayton,3.9210526315771466
2024,2,Dean College,-11.750000000000275
2024,2,Defiance College,-12.000000000000012
2024,2,Delaware,10.500000000008278
2024,2,Delaware State,-2.1999999999995943
2024,2,Delaware Valley,15.749999999999847
2024,2,Delta State,23.299999999999294
2024,2,Denison University,-6.2499999999999085
2024,2,Depauw,15.749999999999922
2024,2,Dickinson (PA),-18.750000000000078
2024,2,Drake,4.916666666667125
2024,2,Dubuque,-11.749999999998378
2024,2,Duke,39.7222222222221
2024,2,Duquesne,-75.80057803468338
2024,2,ERSKINE,-22.800578034682015
2024,2,East Carolina,29.69942196531699
2024,2,East Central (OK),-17.74999999999979
2024,2,East Stroudsburg University,15.666666666666389
2024,2,East Tennessee State,-48.80057803468321
2024,2,East Texas A&M,7.921052631577624
2024,2,East Texas Baptist University,16.749999999999815
2024,2,Eastern Illinois,-90.95161290322692
2024,2,Eastern Kentucky,-16.300578034682594
2024,2,Eastern Michigan,-26.300578034683156
2024,2,Eastern New Mexico,-4.299999999999588
2024,2,Eastern University,-11.000000000000384
2024,2,Eastern Washington,-9.583333333333094
2024,2,Edinboro University,-7.833333333333421
2024,2,Edward Waters,-86.80057803468246
2024,2,Elizabeth City State,8.083333333330616
2024,2,Elmhurst,-11.749999999963537
2024,2,Elon,28.22222222222233
2024,2,Emory & Henry College,1.8333333333332016
2024,2,Emporia State University,-4.857142857142678
2024,2,Endicott College,21.249999999999947
2024,2,Eureka College,5.25000000000017
2024,2,FDU-Florham,8.250000000000302
2024,2,Fairmont State,1.5000000000038605
2024,2,Fayetteville State,-10.500000000000217
2024,2,Ferris State,24.749999999999687
2024,2,Ferrum,-30.25
2024,2,Findlay,13.750000000000068
2024,2,Fitchburg State,11.749999999999671
2024,2,Florida,3.1994219653166294
2024,2,Florida A&M,3.1994219653169758
2024,2,Florida Atlantic,44.865384615384166
2024,2,Florida International,73.69942196531665
2024,2,Florida Memorial University,-76.80057803468284
2024,2,Florida State,-57.80057803468331
2024,2,Fordham,-25.300578034682736
2024,2,Fort Hays State,4.142857142857186
2024,2,Fort Lewis,-13.250000000000053
2024,2,Fort Valley State,-12.166666666664668
2024,2,Framingham State,-15.24999999999998
2024,2,Franklin,-13.249999999999908
2024,2,Franklin & Marshall,4.249999999999978
2024,2,Franklin Pierce,-1.4999999999916525
2024,2,Fresno State,-18.134615384615905
2024,2,Frostburg State,-16.25000000000104
2024,2,Furman,-31.80057803468295
2024,2,Gallaudet,0.2500000000004848
2024,2,Gannon,-12.750000000000194
2024,2,Gardner-Webb,79.54838709677519
2024,2,Geneva,-14.750000000000151
2024,2,Georgetown,19.249999999999375
2024,2,Georgia,33.199421965316894
2024,2,Georgia Southern,-12.800578034683134
2024,2,Georgia State,-66.30057803468343
2024,2,Georgia Tech,-54.800578034683205
2024,2,Gettysburg,15.750000000000208
2024,2,Glenville State,-17.66666666666665
2024,2,Grambling,-82.30057803468178
2024,2,Grand Valley State University,44.500000000000426
2024,2,Greeneville,-56.77777777777761
2024,2,Greensboro College,-12.749999999999932
2024,2,Greenville,9.749999999999824
2024,2,Grinnell,-15.750000000000163
2024,2,Grove City College,14.749999999999691
2024,2,Guilford College,12.750000000000114
2024,2,Gustavus Adolphus,-22.249999999999698
2024,2,Hamline University,16.25000000000043
2024,2,Hampden-Sydney,-15.750000000000355
2024,2,Hampton,-16.57894736842296
2024,2,Hanover College,-13.25000000000072
2024,2,Hardin-Simmons,21.750000000000135
2024,2,Harding University,23.75000000000008
2024,2,Hartwick,27.99999999999978
2024,2,Hawai'i,7.300000000000429
2024,2,Heidelberg,6.249999999999633
2024,2,Henderson State,17.750000000000213
2024,2,Hendrix College,11.500000000007121
2024,2,Hilbert College,-38.00000000000015
2024,2,Hillsdale,-18.74999999999982
2024,2,Hiram College,-6.2500000000000835
2024,2,Hobart College,-4.250000000003345
2024,2,Holy Cross,5.548387096774824
2024,2,Hope College,18.749999999999925
2024,2,Houston,61.699421965317526
2024,2,Houston Christian,-51.30057803468277
2024,2,Howard,134.1994219653187
2024,2,Howard Payne,-21.750000000000068
2024,2,Huntingdon College (AL),-23.749999999992017
2024,2,Husson,15.24999999999985
2024,2,Idaho,2.6994219653175335
2024,2,Idaho State,48.42105263157767
2024,2,Illinois,-57.45161290322691
2024,2,Illinois College,18.25000000000003
2024,2,Illinois State,-41.3005780346831
2024,2,Illinois Wesleyan,-11.750000000001025
2024,2,Incarnate Word,-19.63461538461618
2024,2,Indiana,86.19942196531679
2024,2,Indiana State,-86.45161290322656
2024,2,Indiana-Pennsylvania,10.250000000002583
2024,2,Indianapolis,18.750000000000327
2024,2,Iowa,-12.800578034683223
2024,2,Iowa State,-0.3005780346831698
2024,2,Ithaca College,-7.750000000000128
2024,2,Jackson State,12.149999999999164
2024,2,Jacksonville State,-11.300578034682875
2024,2,James Madison,75.04838709677516
2024,2,Jamestown College,-49.53571428571654
2024,2,John Carroll University,-7.749999999999976
2024,2,Johns Hopkins University,7.75000000000003
2024,2,Johnson C Smith,-79.80057803468232
2024,2,Juniata College,-15.749999999999911
2024,2,Kalamazoo,-2.750000000001553
2024,2,Kansas,-51.951612903226895
2024,2,Kansas State,-5.800578034683024
2024,2,Kean,2.2499999999999694
2024,2,Keiser University,7.249999999999843
2024,2,Kennesaw State,-99.30057803468193
2024,2,Kent State,-10.078947368423034
2024,2,Kentucky,-31.8005780346836
2024,2,Kentucky Christian,-35.99999999999873
2024,2,Kentucky State,-90.57894736842289
2024,2,Kentucky Wesleyan,-7.499999999999863
2024,2,Kenyon,-2.2500000000005977
2024,2,Keystone,0.7500000000000425
2024,2,Kings College (PA),-13.250000000000199
2024,2,Knox College,-5.249999999999976
2024,2,Kutztown University,3.24999999998764
2024,2,LSU,18.6666666666664
2024,2,LYONCOLL,15.749999999999957
2024,2,La Verne,4.2500000000001075
2024,2,Lafayette,3.416666666667339
2024,2,Lagrange College,-16.74999999999995
2024,2,Lake Erie,-16.75000000000025
2024,2,Lake Forest College,1.2499999999998874
2024,2,Lakeland,-26.74999999999994
2024,2,Lamar,-66.80057803468266
2024,2,Lane College,-27.35000000000068
2024,2,Langston University,-30.249999999999996
2024,2,Laurinburg,-63.30057803468227
2024,2,Lawrence University,-8.249999999999996
2024,2,Lebanon Valley,-4.249999999999876
2024,2,Lehigh,49.865384615384734
2024,2,Lenoir-Rhyne,0.7500000000047192
2024,2,Lewis & Clark College,13.249999999999845
2024,2,Liberty,-24.80057803468333
2024,2,Limestone,129.69942196531855
2024,2,Lincoln (CA),28.1994219653174
2024,2,Lincoln (MO),-13.083333333332257
2024,2,Lincoln (PA),19.24999999999976
2024,2,Lindenwood,-96.95161290322649
2024,2,Linfield College,6.249999999999944
2024,2,Little Rock,-125.63461538461607
2024,2,Livingstone,14.365384615384864
2024,2,Lock Haven University,15.833333333333432
2024,2,Long Island University,-68.80057803468335
2024,2,Loras College,-18.74999999999988
2024,2,Louisiana,-63.80057803468173
2024,2,Louisiana Tech,3.6666666666661367
2024,2,Louisville,12.199421965317097
2024,2,Lycoming,12.24999999999992
2024,2,MIT,15.749999999996017
2024,2,Macalester,5.249999999999928
2024,2,Maine,76.69942196531838
2024,2,Maine Maritime,-28.000000000000178
2024,2,Manchester,-4.249999999999957
2024,2,Marietta,33.24999999999994
2024,2,Marist,-13.250000000000517
2024,2,Mars Hill,-19.200000000001094
2024,2,Marshall,18.14999999999937
2024,2,Martin Luther,8.249999999999863
2024,2,Mary Hardin-Baylor,-4.999999999993501
2024,2,Maryland,24.865384615383977
2024,2,Maryville College (TN),1.249999999999868
2024,2,Mass Maritime,1.7500000000000475
2024,2,Massachusetts,-51.800578034683525
2024,2,McDaniel College,-3.749999999999959
2024,2,McKendree,-16.000000000000053
2024,2,McMurry,3.7500000000000018
2024,2,McNeese,-14.300578034683546
2024,2,Memphis,-31.300578034683355
2024,2,Mercer,47.1994219653177
2024,2,Merchant Marine Academy,2.749999999999869
2024,2,Mercyhurst,144.6994219653189
2024,2,Merrimack,-41.13461538461571
2024,2,Methodist,-15.250000000000037
2024,2,Miami,38.69942196531679
2024,2,Miami (OH),26.72222222222217
2024,2,Michigan,-9.634615384616003
2024,2,Michigan State,39.36538461538409
2024,2,Michigan Tech,14.464285714284605
2024,2,Middle Tennessee,-4.800578034683122
2024,2,Midwestern State,-11.75000000000086
2024,2,Miles College,-21.777777777777533
2024,2,Millersville,-21.75000000000085
2024,2,Millikin,-18.250000000000004
2024,2,Millsaps,-4.750000000004077
2024,2,Minnesota,33.54838709677497
2024,2,Minnesota Duluth,23.50000000000024
2024,2,Minnesota Morris,-5.250000000000195
2024,2,Minnesota State Mankato,-0.5357142857162623
2024,2,Minnesota State Moorhead,-20.200000000000493
2024,2,Minot State,26.25000000000137
2024,2,Misericordia,-0.7500000000000809
