season,week,home_team,away_team,home_points,away_points,neutral_site,home_conference,away_conference
2021,3,South Alabama,Alcorn State,28,21,False,Sun Belt,SWAC
2021,3,New Mexico State,South Carolina State,43,35,False,FBS Independents,MEAC
2021,3,Weber State,James Madison,24,37,False,Big Sky,CAA
2021,3,UL Monroe,Jackson State,12,7,False,Sun Belt,SWAC
2021,3,Chadron St,South Dakota Mines,31,20,False,Rocky Mountain,Rocky Mountain
2021,3,Boise State,Oklahoma State,20,21,False,Mountain West,Big 12
2021,3,Simon Fraser,Central Washington,14,36,False,Great Northwest,Great Northwest
2021,3,Adams State,Western Colorado,10,24,False,Rocky Mountain,Rocky Mountain
2021,3,UC Davis,Utah Tech,60,27,False,Big Sky,AWC
2021,3,Arizona,Northern Arizona,19,21,False,Pac-12,Big Sky
2021,3,BYU,Arizona State,27,17,False,FBS Independents,Pac-12
2021,3,UNLV,Iowa State,3,48,False,Mountain West,Big 12
2021,3,UCLA,Fresno State,37,40,False,Pac-12,Mountain West
2021,3,Hawai'i,San José State,13,17,False,Mountain West,Mountain West
2021,4,Arkansas-Pine Bluff,Alcorn State,38,39,False,SWAC,SWAC
2021,4,App State,Marshall,31,30,False,Sun Belt,Conference USA
2021,4,Charlotte,Middle Tennessee,42,39,False,Conference USA,Conference USA
2021,4,Harvard,Brown,49,17,False,Ivy,Ivy
2021,4,Virginia,Wake Forest,17,37,False,ACC,ACC
2021,4,Syracuse,Liberty,24,21,False,ACC,FBS Independents
2021,4,Fresno State,UNLV,38,30,False,Mountain West,Mountain West
2021,4,Shepherd,Kutztown University,29,37,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,4,Wisconsin,Notre Dame,13,41,True,Big Ten,FBS Independents
2021,4,Findlay,Lindenwood,16,28,False,Great Midwest Athletic,Great Lakes
2021,4,Boston College,Missouri,41,34,False,ACC,SEC
2021,4,Notre Dame College,West Virginia State,38,14,False,Mountain East,Mountain East
2021,4,Glenville State,Wheeling,10,27,False,Mountain East,Mountain East
2021,4,Army,Miami (OH),23,10,False,FBS Independents,Mid-American
2021,4,Utah State,Boise State,3,27,False,Mountain West,Mountain West
2021,4,Penn State,Villanova,38,17,False,Big Ten,CAA
2021,4,Northwestern,Ohio,35,6,False,Big Ten,Mid-American
2021,4,TCU,SMU,34,42,False,Big 12,American Athletic
2021,4,Yale,Cornell,23,17,False,Ivy,Ivy
2021,4,Virginia Tech,Richmond,21,10,False,ACC,CAA
2021,4,Pittsburgh,New Hampshire,77,7,False,ACC,CAA
2021,4,Temple,Wagner,41,7,False,American Athletic,NEC
2021,4,UVA Wise,Carson-Newman College,33,7,False,South Atlantic,South Atlantic
2021,4,St. Francis (PA),Norfolk State,16,28,False,NEC,MEAC
2021,4,Texas,Texas Tech,70,35,False,Big 12,Big 12
2021,4,Edinboro University,PennWest California,12,20,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,4,American International,Bentley,27,35,False,Northeast 10,Northeast 10
2021,4,Kentucky Wesleyan,William Jewell,41,21,False,Great Midwest Athletic,Great Lakes
2021,4,Central Michigan,Florida International,31,27,False,Mid-American,Conference USA
2021,4,Vanderbilt,Georgia,0,62,False,SEC,SEC
2021,4,Davidson,San Diego,28,16,False,Pioneer,Pioneer
2021,4,Minnesota,Bowling Green,10,14,False,Big Ten,Mid-American
2021,4,Incarnate Word,McNeese,31,0,False,Southland,Southland
2021,4,Robert Morris,Howard,22,16,False,Big South,MEAC
2021,4,Mississippi State,LSU,25,28,False,SEC,SEC
2021,4,Miami,Central Connecticut,69,0,False,ACC,NEC
2021,4,Coastal Carolina,Massachusetts,53,3,False,Sun Belt,FBS Independents
2021,4,Ashland,Quincy,63,23,False,Great Midwest Athletic,Great Lakes
2021,4,New Haven,Southern Connecticut State,38,9,False,Northeast 10,Northeast 10
2021,4,Columbia,Georgetown,35,24,False,Ivy,Patriot
2021,4,Indiana State,South Dakota State,0,44,False,MVFC,MVFC
2021,4,Colgate,Lehigh,30,3,False,Patriot,Patriot
2021,4,Monmouth,Holy Cross,15,45,False,Big South,Patriot
2021,4,St. Thomas (MN),Butler,36,0,False,Pioneer,Pioneer
2021,4,St. Anselm,Franklin Pierce,42,7,False,Northeast 10,Northeast 10
2021,4,Alderson-Broaddus,University Of Charleston (WV),7,69,False,Mountain East,Mountain East
2021,4,Dayton,Presbyterian,63,43,False,Pioneer,Pioneer
2021,4,Concord University,Frostburg State,23,42,False,Mountain East,Mountain East
2021,4,UNC Pembroke,Fairmont State,27,30,False,Mountain East,Mountain East
2021,4,West Virginia Wesleyan,West Liberty,0,31,False,Mountain East,Mountain East
2021,4,Drake,Valparaiso,21,24,False,Pioneer,Pioneer
2021,4,Duquesne,Virginia University Of Lynchburg,56,7,False,NEC,
2021,4,Princeton,Stetson,63,0,False,Ivy,Pioneer
2021,4,Indianapolis,Ohio Dominican,16,19,False,Great Lakes,Great Midwest Athletic
2021,4,Mercyhurst,Indiana-Pennsylvania,13,48,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,4,Gannon,Clarion,56,21,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,4,Shippensburg,Bloomsburg,51,7,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,4,Concordia University St Paul,Southwest Minnesota State,24,34,False,Northern Sun,Northern Sun
2021,4,Minnesota State Moorhead,Upper Iowa University,33,28,False,Northern Sun,Northern Sun
2021,4,ERSKINE,North Greenville,7,38,False,Independent DII,Gulf South
2021,4,Shorter,West Georgia,0,56,False,Gulf South,Gulf South
2021,4,Northwood (MI),Northern Michigan,37,20,False,GLIAC,GLIAC
2021,4,Michigan Tech,Grand Valley State University,21,44,False,GLIAC,GLIAC
2021,4,St. Augustine's,Chowan,12,59,False,CIAA,CIAA
2021,4,Lincoln (PA),Shaw,6,41,False,CIAA,CIAA
2021,4,Johnson C Smith,Virginia Union,7,43,False,CIAA,CIAA
2021,4,Winston-Salem,Elizabeth City State,14,19,False,CIAA,CIAA
2021,4,Greeneville,Newberry,19,24,False,South Atlantic,South Atlantic
2021,4,Dartmouth,Sacred Heart,41,3,False,Ivy,NEC
2021,4,VMI,Wofford,31,23,False,Southern,Southern
2021,4,Lincoln (MO),Northeastern State,48,49,False,Mid America,Mid America
2021,4,Ball State,Toledo,12,22,False,Mid-American,Mid-American
2021,4,Central Missouri,Nebraska-Kearney,28,31,False,Mid America,Mid America
2021,4,Eastern Michigan,Texas State,59,21,False,Mid-American,Sun Belt
2021,4,Elon,William & Mary,31,34,False,CAA,CAA
2021,4,Delaware State,Merrimack,10,47,False,MEAC,NEC
2021,4,Washburn,Missouri Western,47,41,False,Mid America,Mid America
2021,4,Furman,Mercer,3,24,False,Southern,Southern
2021,4,Western Michigan,San José State,23,3,False,Mid-American,Mountain West
2021,4,Northwest Missouri St,Central Oklahoma,38,0,False,Mid America,Mid America
2021,4,Northern Illinois,Maine,41,14,False,Mid-American,CAA
2021,4,Tennessee Tech,Eastern Illinois,14,28,False,OVC,OVC
2021,4,Utah,Washington State,24,13,False,Pac-12,Pac-12
2021,4,University of Mary,Winona State,38,48,False,Northern Sun,Northern Sun
2021,4,Southern Nazarene,Southeastern Oklahoma State,10,31,False,Great American,Great American
2021,4,Tiffin,Truman State,35,38,False,Great Midwest Athletic,Great Lakes
2021,4,Ferris State,Davenport,38,0,False,GLIAC,GLIAC
2021,4,Black Hills State,Adams State,51,48,False,Rocky Mountain,Rocky Mountain
2021,4,Kentucky State,Benedict College,34,28,False,SIAC,SIAC
2021,4,Bemidji State,Augustana University (SD),24,52,False,Northern Sun,Northern Sun
2021,4,Colorado Mesa,Chadron St,24,17,False,Rocky Mountain,Rocky Mountain
2021,4,Western Colorado,Fort Lewis,42,0,False,Rocky Mountain,Rocky Mountain
2021,4,Missouri Southern State,Fort Hays State,21,42,False,Mid America,Mid America
2021,4,Idaho State,Sacramento State,21,23,False,Big Sky,Big Sky
2021,4,Montana,Cal Poly,39,7,False,Big Sky,Big Sky
2021,4,Eastern Kentucky,Austin Peay,35,27,False,AWC,OVC
2021,4,Northern Colorado,Northern Arizona,17,10,False,Big Sky,Big Sky
2021,4,Southeast Missouri State,Tennessee State,47,14,False,OVC,OVC
2021,4,Samford,East Tennessee State,48,55,False,Southern,Southern
2021,4,Jackson State,Delta State,24,17,False,SWAC,Gulf South
2021,4,Southern Illinois,Illinois State,35,17,False,MVFC,MVFC
2021,4,Lafayette,Pennsylvania,24,14,False,Patriot,Ivy
2021,4,Arkansas,Texas A&M,20,10,True,SEC,SEC
2021,4,Baylor,Iowa State,31,29,False,Big 12,Big 12
2021,4,Maryland,Kent State,37,16,False,Big Ten,Mid-American
2021,4,Michigan,Rutgers,20,13,False,Big Ten,Big Ten
2021,4,UConn,Wyoming,22,24,False,FBS Independents,Mountain West
2021,4,San Diego State,Towson,48,21,False,Mountain West,CAA
2021,4,Memphis,UTSA,28,31,False,American Athletic,Conference USA
2021,4,Florida State,Louisville,23,31,False,ACC,ACC
2021,4,NC State,Clemson,27,21,False,ACC,ACC
2021,4,Iowa,Colorado State,24,14,False,Big Ten,Mountain West
2021,4,Purdue,Illinois,13,9,False,Big Ten,Big Ten
2021,4,Hillsdale,Missouri S&T,38,31,False,Great Midwest Athletic,Great Lakes
2021,4,Livingstone,Bowie State,0,49,False,CIAA,CIAA
2021,4,Auburn,Georgia State,34,24,False,SEC,Sun Belt
2021,4,Duke,Kansas,52,33,False,ACC,Big 12
2021,4,Millersville,West Chester,14,42,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,4,Nicholls,North Alabama,31,14,False,Southland,Big South
2021,4,Jacksonville State,UT Martin,31,34,False,AWC,OVC
2021,4,Stony Brook,Fordham,14,31,False,CAA,Patriot
2021,4,Central Arkansas,Sam Houston,35,45,False,AWC,AWC
2021,4,Portland State,Montana State,17,30,False,Big Sky,Big Sky
2021,4,Prairie View A&M,Grambling,24,10,False,SWAC,SWAC
2021,4,Alabama A&M,Tuskegee,45,35,False,SWAC,SIAC
2021,4,Tulsa,Arkansas State,41,34,False,American Athletic,Sun Belt
2021,4,Georgia Southern,Louisiana,20,28,False,Sun Belt,Sun Belt
2021,4,Lenoir-Rhyne,Mars Hill,31,16,False,South Atlantic,South Atlantic
2021,4,South Dakota Mines,CSU Pueblo,7,49,False,Rocky Mountain,Rocky Mountain
2021,4,Old Dominion,Buffalo,34,35,False,Conference USA,Mid-American
2021,4,Seton Hill,Slippery Rock,17,41,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,4,Edward Waters,Lane College,35,45,False,SIAC,SIAC
2021,4,Allen,Fort Valley State,20,56,False,SIAC,SIAC
2021,4,Wayne State (MI),Saginaw Valley State,21,41,False,GLIAC,GLIAC
2021,4,Savannah St,Morehouse College,29,10,False,SIAC,SIAC
2021,4,East Carolina,Charleston Southern,31,28,False,American Athletic,Big South
2021,4,Lake Erie,Southwest Baptist,20,28,False,Great Midwest Athletic,Great Lakes
2021,4,Stanford,UCLA,24,35,False,Pac-12,Pac-12
2021,4,Gardner-Webb,Western Carolina,52,34,False,Big South,Southern
2021,4,Stonehill,Assumption,27,26,False,Northeast 10,Northeast 10
2021,4,North Carolina A&T,North Carolina Central,37,14,False,Big South,MEAC
2021,4,Youngstown State,Western Illinois,35,38,False,MVFC,MVFC
2021,4,Marist,Bryant,17,34,False,Pioneer,NEC
2021,4,Alabama State,Bethune-Cookman,38,24,False,SWAC,SWAC
2021,4,Lock Haven University,East Stroudsburg University,21,45,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,4,Rice,Texas Southern,48,34,False,Conference USA,SWAC
2021,4,Louisiana Tech,North Texas,24,17,False,Conference USA,Conference USA
2021,4,Houston,Navy,28,20,False,American Athletic,American Athletic
2021,4,Oklahoma State,Kansas State,31,20,False,Big 12,Big 12
2021,4,Michigan State,Nebraska,23,20,False,Big Ten,Big Ten
2021,4,South Carolina,Kentucky,10,16,False,SEC,SEC
2021,4,Florida,Tennessee,38,14,False,SEC,SEC
2021,4,Arkansas Tech,Arkansas-Monticello,20,27,False,Great American,Great American
2021,4,Lamar,Abilene Christian,0,56,False,AWC,AWC
2021,4,Tarleton State,New Mexico Highlands,40,21,False,AWC,Rocky Mountain
2021,4,Stephen F. Austin,Lincoln (CA),61,13,False,AWC,
2021,4,Minnesota Duluth,Wayne State (NE),28,31,False,Northern Sun,Northern Sun
2021,4,Limestone,Wilson,7,45,False,South Atlantic,Independent DII
2021,4,Minot State,Minnesota State Mankato,10,68,False,Northern Sun,Northern Sun
2021,4,Central Washington,Angelo State,9,14,False,Great Northwest,Lone Star
2021,4,Albany State GA,Clark Atlanta,49,0,False,SIAC,SIAC
2021,4,Northern State,Sioux Falls,41,10,False,Northern Sun,Northern Sun
2021,4,Miles College,Central State (OH),55,4,False,SIAC,SIAC
2021,4,Southwestern Oklahoma State,Oklahoma Baptist,27,31,False,Great American,Great American
2021,4,Henderson State,Southern Arkansas,56,49,False,Great American,Great American
2021,4,Harding University,Ouachita Baptist,38,21,False,Great American,Great American
2021,4,Fayetteville State,Virginia St,28,14,False,CIAA,CIAA
2021,4,Northwestern Oklahoma State,East Central (OK),17,20,False,Great American,Great American
2021,4,Ohio State,Akron,59,7,False,Big Ten,Mid-American
2021,4,Alabama,Southern Miss,63,14,False,SEC,Conference USA
2021,4,Oklahoma,West Virginia,16,13,False,Big 12,Big 12
2021,4,Georgia Tech,North Carolina,45,22,True,ACC,ACC
2021,4,Air Force,Florida Atlantic,31,7,False,Mountain West,Conference USA
2021,4,Tulane,UAB,21,28,False,American Athletic,Conference USA
2021,4,UL Monroe,Troy,29,16,False,Sun Belt,Sun Belt
2021,4,New Mexico State,Hawai'i,21,41,False,FBS Independents,Mountain West
2021,4,Western Kentucky,Indiana,31,33,False,Conference USA,Big Ten
2021,4,Missouri State,South Dakota,31,23,False,MVFC,MVFC
2021,4,Mississippi College,West Alabama,28,31,False,Gulf South,Gulf South
2021,4,Midwestern State,Eastern New Mexico,31,24,False,Lone Star,Lone Star
2021,4,Weber State,UC Davis,14,17,False,Big Sky,Big Sky
2021,4,Southern Utah,Eastern Washington,21,50,False,Big Sky,Big Sky
2021,4,Texas A&M-Kingsville,East Texas A&M,10,35,False,Lone Star,Lone Star
2021,4,West Texas A&M,Colorado School Of Mines,13,21,False,Lone Star,Rocky Mountain
2021,4,Pittsburg St,Emporia State University,30,28,False,Mid America,Mid America
2021,4,Western New Mexico,UT Permian Basin,19,27,False,Lone Star,Lone Star
2021,4,Simon Fraser,Western Oregon,7,24,False,Great Northwest,Great Northwest
2021,4,UTEP,New Mexico,20,13,False,Conference USA,Mountain West
2021,4,Washington,California,31,24,False,Pac-12,Pac-12
2021,4,BYU,South Florida,35,27,False,FBS Independents,American Athletic
2021,4,USC,Oregon State,27,45,False,Pac-12,Pac-12
2021,4,Oregon,Arizona,41,19,False,Pac-12,Pac-12
2021,4,Arizona State,Colorado,35,13,False,Pac-12,Pac-12
2021,5,Mississippi Valley State,Southern,25,38,True,SWAC,SWAC
2021,5,Walsh,Ashland,10,35,False,Great Midwest Athletic,Great Midwest Athletic
2021,5,Prairie View A&M,Arkansas-Pine Bluff,27,17,False,SWAC,SWAC
2021,5,Miami,Virginia,28,30,False,ACC,ACC
2021,5,Southern Connecticut State,American International,23,7,False,Northeast 10,Northeast 10
2021,5,Pennsylvania,Dartmouth,7,31,False,Ivy,Ivy
2021,5,Tulsa,Houston,10,45,False,American Athletic,American Athletic
2021,5,Maryland,Iowa,14,51,False,Big Ten,Big Ten
2021,5,Utah State,BYU,20,34,False,Mountain West,FBS Independents
2021,5,Shepherd,Shippensburg,59,27,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,5,Millersville,Lock Haven University,31,29,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,5,University Of Charleston (WV),Notre Dame College,38,28,False,Mountain East,Mountain East
2021,5,Georgia,Arkansas,37,0,False,SEC,SEC
2021,5,Pace,New Haven,14,28,False,Northeast 10,Northeast 10
2021,5,TCU,Texas,27,32,False,Big 12,Big 12
2021,5,Illinois,Charlotte,24,14,False,Big Ten,Conference USA
2021,5,Missouri,Tennessee,24,62,False,SEC,SEC
2021,5,North Carolina,Duke,38,7,False,ACC,ACC
2021,5,Lehigh,Yale,0,34,False,Patriot,Ivy
2021,5,Butler,Drake,3,6,False,Pioneer,Pioneer
2021,5,Morgan State,St. Francis (PA),14,27,False,MEAC,NEC
2021,5,Rhode Island,Stony Brook,27,20,False,CAA,CAA
2021,5,Georgia Tech,Pittsburgh,21,52,False,ACC,ACC
2021,5,Temple,Memphis,34,31,False,American Athletic,American Athletic
2021,5,Wisconsin,Michigan,17,38,False,Big Ten,Big Ten
2021,5,Purdue,Minnesota,13,20,False,Big Ten,Big Ten
2021,5,Massachusetts,Toledo,7,45,False,FBS Independents,Mid-American
2021,5,Buffalo,Western Michigan,17,24,False,Mid-American,Mid-American
2021,5,Kutztown University,East Stroudsburg University,21,14,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,5,Wake Forest,Louisville,37,34,False,ACC,ACC
2021,5,Georgetown,Colgate,21,28,False,Patriot,Patriot
2021,5,West Liberty,Glenville State,20,19,False,Mountain East,Mountain East
2021,5,Kentucky State,Savannah St,17,21,False,SIAC,SIAC
2021,5,Minnesota State Moorhead,Minnesota Duluth,21,26,False,Northern Sun,Northern Sun
2021,5,Central State (OH),Allen,34,46,False,SIAC,SIAC
2021,5,Franklin Pierce,Assumption,28,35,False,Northeast 10,Northeast 10
2021,5,Frostburg State,UNC Pembroke,51,21,False,Mountain East,Mountain East
2021,5,Mars Hill,Newberry,28,22,False,South Atlantic,South Atlantic
2021,5,Kentucky Wesleyan,Ohio Dominican,30,32,False,Great Midwest Athletic,Great Midwest Athletic
2021,5,Stetson,Davidson,28,35,False,Pioneer,Pioneer
2021,5,Howard,Sacred Heart,22,17,False,MEAC,NEC
2021,5,Merrimack,Duquesne,14,37,False,NEC,NEC
2021,5,McNeese,SE Louisiana,35,38,False,Southland,Southland
2021,5,Valparaiso,Marist,24,27,False,Pioneer,Pioneer
2021,5,Princeton,Columbia,24,7,False,Ivy,Ivy
2021,5,North Carolina A&T,Robert Morris,41,14,False,Big South,Big South
2021,5,Monmouth,Gardner-Webb,54,17,False,Big South,Big South
2021,5,Ouachita Baptist,Northwestern Oklahoma State,64,17,False,Great American,Great American
2021,5,Northwood (MI),Ferris State,25,67,False,GLIAC,GLIAC
2021,5,Michigan Tech,Davenport,31,7,False,GLIAC,GLIAC
2021,5,Virginia Union,Shaw,7,27,False,CIAA,CIAA
2021,5,Chattanooga,Western Carolina,45,17,False,Southern,Southern
2021,5,South Carolina State,Bethune-Cookman,42,35,False,MEAC,SWAC
2021,5,Holy Cross,Harvard,13,38,False,Patriot,Ivy
2021,5,Southern Nazarene,Arkansas Tech,41,51,False,Great American,Great American
2021,5,Hampton,Norfolk State,44,47,False,Big South,MEAC
2021,5,Richmond,Elon,7,20,False,CAA,CAA
2021,5,Illinois State,Missouri State,20,41,False,MVFC,MVFC
2021,5,Morehead State,Dayton,45,38,False,Pioneer,Pioneer
2021,5,ERSKINE,Virginia University Of Lynchburg,59,13,False,Independent DII,
2021,5,Wheeling,West Virginia Wesleyan,38,0,False,Mountain East,Mountain East
2021,5,Fairmont State,Concord University,31,27,False,Mountain East,Mountain East
2021,5,Wilson,Carson-Newman College,31,17,False,Independent DII,South Atlantic
2021,5,UVA Wise,Lenoir-Rhyne,35,28,False,South Atlantic,South Atlantic
2021,5,Emporia State University,Washburn,35,30,False,Mid America,Mid America
2021,5,Colorado School Of Mines,Western Colorado,20,14,False,Rocky Mountain,Rocky Mountain
2021,5,New Mexico Highlands,Chadron St,16,46,False,Rocky Mountain,Rocky Mountain
2021,5,Fort Lewis,Black Hills State,17,45,False,Rocky Mountain,Rocky Mountain
2021,5,Indiana-Pennsylvania,Gannon,28,23,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,5,West Chester,Bloomsburg,21,20,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,5,Sioux Falls,Augustana University (SD),28,26,False,Northern Sun,Northern Sun
2021,5,Morehouse College,Edward Waters,13,37,False,SIAC,SIAC
2021,5,Tuskegee,Clark Atlanta,21,0,False,SIAC,SIAC
2021,5,Benedict College,Fort Valley State,14,24,False,SIAC,SIAC
2021,5,Wayne State (NE),Winona State,38,21,False,Northern Sun,Northern Sun
2021,5,Saginaw Valley State,Grand Valley State University,17,49,False,GLIAC,GLIAC
2021,5,Southwest Baptist,Indianapolis,10,77,False,Great Lakes,Great Lakes
2021,5,Quincy,Missouri S&T,31,28,False,Great Lakes,Great Lakes
2021,5,Bowie State,Johnson C Smith,44,7,False,CIAA,CIAA
2021,5,Colorado,USC,14,37,False,Pac-12,Pac-12
2021,5,Georgia State,App State,16,45,False,Sun Belt,Sun Belt
2021,5,The Citadel,VMI,35,24,False,Southern,Southern
2021,5,Notre Dame,Cincinnati,13,24,False,FBS Independents,American Athletic
2021,5,Tennessee Tech,Southeast Missouri State,28,17,False,OVC,OVC
2021,5,Elizabeth City State,Livingstone,19,13,False,CIAA,CIAA
2021,5,Coastal Carolina,UL Monroe,59,6,False,Sun Belt,Sun Belt
2021,5,Northern Illinois,Eastern Michigan,27,20,False,Mid-American,Mid-American
2021,5,Arkansas-Monticello,Southwestern Oklahoma State,18,16,False,Great American,Great American
2021,5,PennWest California,Mercyhurst,37,0,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,5,Minnesota State Mankato,Concordia University St Paul,58,10,False,Northern Sun,Northern Sun
2021,5,Lane College,Texas College,71,0,False,SIAC,
2021,5,Bemidji State,Minot State,49,35,False,Northern Sun,Northern Sun
2021,5,Lake Erie,Findlay,10,37,False,Great Midwest Athletic,Great Midwest Athletic
2021,5,Missouri Southern State,Pittsburg St,16,20,False,Mid America,Mid America
2021,5,Central Oklahoma,Lincoln (MO),69,28,False,Mid America,Mid America
2021,5,Northeastern State,Central Missouri,10,41,False,Mid America,Mid America
2021,5,Northern State,University of Mary,42,49,False,Northern Sun,Northern Sun
2021,5,Adams State,South Dakota Mines,42,45,False,Rocky Mountain,Rocky Mountain
2021,5,North Greenville,Mississippi College,21,42,False,Gulf South,Gulf South
2021,5,Southeastern Oklahoma State,Henderson State,24,27,False,Great American,Great American
2021,5,Grambling,Alabama A&M,37,28,False,SWAC,SWAC
2021,5,North Dakota,North Dakota State,10,16,False,MVFC,MVFC
2021,5,South Dakota,Indiana State,38,10,False,MVFC,MVFC
2021,5,Delaware,UAlbany,20,15,False,CAA,CAA
2021,5,Kennesaw State,Jacksonville State,31,6,False,Big South,AWC
2021,5,Montana State,Northern Colorado,40,7,False,Big Sky,Big Sky
2021,5,Oklahoma Baptist,Harding University,7,31,False,Great American,Great American
2021,5,East Central (OK),Southern Arkansas,38,17,False,Great American,Great American
2021,5,Eastern Kentucky,Tarleton State,20,3,False,AWC,AWC
2021,5,Alabama,Ole Miss,42,21,False,SEC,SEC
2021,5,East Carolina,Tulane,52,29,False,American Athletic,American Athletic
2021,5,West Virginia,Texas Tech,20,23,False,Big 12,Big 12
2021,5,Boise State,Nevada,31,41,False,Mountain West,Mountain West
2021,5,Akron,Ohio,17,34,False,Mid-American,Mid-American
2021,5,Lafayette,Fordham,41,42,False,Patriot,Patriot
2021,5,East Tennessee State,Wofford,27,21,False,Southern,Southern
2021,5,Bucknell,Cornell,21,10,False,Patriot,Ivy
2021,5,New Hampshire,James Madison,21,23,False,CAA,CAA
2021,5,Kansas State,Oklahoma,31,37,False,Big 12,Big 12
2021,5,Navy,UCF,34,30,False,American Athletic,American Athletic
2021,5,Florida State,Syracuse,33,30,False,ACC,ACC
2021,5,Stanford,Oregon,31,24,False,Pac-12,Pac-12
2021,5,Miami (OH),Central Michigan,28,17,False,Mid-American,Mid-American
2021,5,Kent State,Bowling Green,27,20,False,Mid-American,Mid-American
2021,5,South Carolina,Troy,23,14,False,SEC,Sun Belt
2021,5,Florida Atlantic,Florida International,58,21,False,Conference USA,Conference USA
2021,5,Rutgers,Ohio State,13,52,False,Big Ten,Big Ten
2021,5,St. Anselm,Bentley,21,34,False,Northeast 10,Northeast 10
2021,5,Georgia Southern,Arkansas State,59,33,False,Sun Belt,Sun Belt
2021,5,Northern Arizona,Idaho State,48,17,False,Big Sky,Big Sky
2021,5,Mississippi Valley State,North Carolina Central,17,16,False,SWAC,MEAC
2021,5,Western Illinois,Southern Illinois,30,31,False,MVFC,MVFC
2021,5,Nicholls,Houston Christian,48,17,False,Southland,Southland
2021,5,San Diego,St. Thomas (MN),27,24,False,Pioneer,Pioneer
2021,5,Bryant,Brown,36,29,False,NEC,Ivy
2021,5,Upper Iowa University,Southwest Minnesota State,14,20,False,Northern Sun,Northern Sun
2021,5,Northern Michigan,Wayne State (MI),26,19,False,GLIAC,GLIAC
2021,5,Seton Hill,Edinboro University,7,17,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,5,CSU Pueblo,Colorado Mesa,19,13,False,Rocky Mountain,Rocky Mountain
2021,5,Tiffin,Hillsdale,21,24,False,Great Midwest Athletic,Great Midwest Athletic
2021,5,SMU,South Florida,41,17,False,American Athletic,American Athletic
2021,5,Western Oregon,West Texas A&M,41,38,False,Great Northwest,Lone Star
2021,5,Murray State,Eastern Illinois,22,6,False,OVC,OVC
2021,5,Ball State,Army,28,16,False,Mid-American,FBS Independents
2021,5,Stephen F. Austin,Sam Houston,20,21,False,AWC,AWC
2021,5,Wagner,Delaware State,27,33,False,NEC,MEAC
2021,5,Northern Iowa,Youngstown State,34,7,False,MVFC,MVFC
2021,5,California,Washington State,6,21,False,Pac-12,Pac-12
2021,5,NC State,Louisiana Tech,34,27,False,ACC,Conference USA
2021,5,Chowan,Winston-Salem,73,7,False,CIAA,CIAA
2021,5,Virginia St,St. Augustine's,33,9,False,CIAA,CIAA
2021,5,Mercer,Samford,45,42,False,Southern,Southern
2021,5,West Georgia,West Alabama,20,38,False,Gulf South,Gulf South
2021,5,Slippery Rock,Clarion,75,0,False,Pennsylvania State Athletic,Pennsylvania State Athletic
2021,5,Wingate,Greeneville,43,35,False,South Atlantic,South Atlantic
2021,5,Florida A&M,Alabama State,28,0,False,SWAC,SWAC
2021,5,Kentucky,Florida,20,13,False,SEC,SEC
2021,5,UTSA,UNLV,24,17,False,Conference USA,Mountain West
2021,5,Rice,Southern Miss,24,19,False,Conference USA,Conference USA
2021,5,New Mexico,Air Force,10,38,False,Mountain West,Mountain West
2021,5,Truman State,Lindenwood,21,31,False,Great Lakes,Great Lakes
2021,5,Fayetteville State,Lincoln (PA),46,9,False,CIAA,CIAA
2021,5,Texas A&M,Mississippi State,22,26,False,SEC,SEC
2021,5,UAB,Liberty,12,36,False,Conference USA,FBS Independents
2021,5,Middle Tennessee,Marshall,34,28,False,Conference USA,Conference USA
2021,5,Angelo State,Western New Mexico,62,3,False,Lone Star,Lone Star
2021,5,Delta State,West Florida,33,39,False,Gulf South,Gulf South
2021,5,Valdosta State,Shorter,49,13,False,Gulf South,Gulf South
2021,5,Miles College,Albany State GA,3,31,False,SIAC,SIAC
2021,5,West Virginia State,Alderson-Broaddus,45,13,False,Mountain East,Mountain East
2021,5,Missouri Western,Northwest Missouri St,7,30,False,Mid America,Mid America
2021,5,East Texas A&M,UFTL,72,6,False,Lone Star,
2021,5,Abilene Christian,Central Arkansas,21,42,False,AWC,AWC
2021,5,North Alabama,Campbell,31,48,False,Big South,Big South
2021,5,South Dakota State,Utah Tech,55,7,False,MVFC,AWC
2021,5,Iowa State,Kansas,59,7,False,Big 12,Big 12
2021,5,Northwestern State,Incarnate Word,27,38,False,Southland,Southland
2021,5,Oklahoma State,Baylor,24,14,False,Big 12,Big 12
