season,week,team,rating_linear
2025,1,Frostburg State,0.20725388601033196
2025,1,Furman,-5.792746113989609
2025,1,Gannon,-11.292746113989635
2025,1,Gardner-Webb,10.292746113989619
2025,1,Georgetown,25.292746113989637
2025,1,Georgia,12.207253886010388
2025,1,Georgia Southern,-9.664507772020748
2025,1,Georgia State,-21.20725388601034
2025,1,Georgia Tech,10.292746113989688
2025,1,Glenville State,-20.792746113989637
2025,1,Grambling,23.999999999999993
2025,1,Grand Valley State University,11.207253886010417
2025,1,Greeneville,19.792746113989676
2025,1,Hampton,-0.2072538860103887
2025,1,Hawai'i,-10.333333333333321
2025,1,Holy Cross,5.792746113989648
2025,1,Houston,6.707253886010389
2025,1,Houston Christian,27.707253886010363
2025,1,Howard,0.4999999999999863
2025,1,Idaho,5.292746113989634
2025,1,Idaho State,16.252158894645984
2025,1,Illinois,17.70725388601037
2025,1,Illinois State,-9.20725388601036
2025,1,Incarnate Word,-2.2072538860103266
2025,1,Indiana,-0.29274611398966793
2025,1,Indiana State,1.7072538860103612
2025,1,Indianapolis,12.000000000000023
2025,1,Iowa,6.707253886010359
2025,1,Iowa State,7.457253886010359
2025,1,Jackson State,0.20725388601038436
2025,1,Jacksonville State,3.292746113989619
2025,1,James Madison,10.707253886010378
2025,1,Johnson C Smith,17.999999999999986
2025,1,Kansas,15.164507772020784
2025,1,Kansas State,4.457253886010347
2025,1,Kennesaw State,6.292746113989614
2025,1,Kent State,-4.79274611398962
2025,1,Kentucky,-2.7927461139896375
2025,1,Kentucky State,5.000000000000031
2025,1,LSU,10.292746113989661
2025,1,Lafayette,-2.70725388601037
2025,1,Lamar,-18.707253886010363
2025,1,Langston University,-24.000000000000007
2025,1,Lehigh,-3.2927461139896406
2025,1,Lenoir-Rhyne,-13.499999999999982
2025,1,Liberty,3.7072538860103736
2025,1,Lincoln (CA),-17.707253886010367
2025,1,Lincoln (MO),17.70725388601036
2025,1,Lincoln (PA),-11.207253886010395
2025,1,Lindenwood,-4.207253886010348
2025,1,Little Rock,-27.70725388601036
2025,1,Livingstone,-7.707253886010407
2025,1,Long Island University,-20.70725388601037
2025,1,Louisiana,-7.792746113989646
2025,1,Louisiana College,-15.707253886010353
2025,1,Louisiana Tech,5.207253886010364
2025,1,Louisville,10.207253886010358
2025,1,Maine,-3.7072538860103728
2025,1,Marian College,-12.000000000000028
2025,1,Marist,1.7072538860103827
2025,1,Marshall,-12.207253886010385
2025,1,Maryland,9.207253886010372
2025,1,Massachusetts,-22.792746113989615
2025,1,McKendree,-1.7072538860103514
2025,1,McNeese,15.70725388601035
2025,1,Memphis,10.707253886010426
2025,1,Mercer,-9.292746113989628
2025,1,Mercyhurst,2.2927461139896637
2025,1,Merrimack,4.79274611398963
2025,1,Miami,-5.292746113989609
2025,1,Miami (OH),-1.7072538860103634
2025,1,Michigan,1.7072538860103772
2025,1,Michigan State,1.7072538860103288
2025,1,Michigan Tech,3.2072538860104003
2025,1,Middle Tennessee,-16.79274611398963
2025,1,Midland Lutheran College,3.7927461139896286
2025,1,Midwestern State,-0.2072538860103736
2025,1,Miles College,-21.00000000000003
2025,1,Minnesota,-0.2927461139896383
2025,1,Minnesota Duluth,20.79274611398963
2025,1,Minnesota State Mankato,5.207253886010377
2025,1,Minnesota State Moorhead,10.29274611398964
2025,1,Minot State,-3.2072538860103816
2025,1,Mississippi State,15.292746113989642
2025,1,Mississippi Valley State,-30.085492227979195
2025,1,Missouri,20.707253886010363
2025,1,Missouri S&T,13.707253886010323
2025,1,Missouri Southern State,0.20725388601037092
2025,1,Missouri State,-23.207253886010342
2025,1,Missouri Western,4.792746113989639
2025,1,Monmouth,8.292746113989628
2025,1,Montana State,-16.207253886010363
2025,1,Morehead State,-3.2927461139896157
2025,1,Morehouse College,-17.99999999999998
2025,1,Morgan State,-1.7072538860103394
2025,1,Murray State,-7.207253886010373
2025,1,NC State,-3.292746113989661
2025,1,Navy,15.707253886010365
2025,1,Nebraska,1.4999999999999936
2025,1,Nebraska-Kearney,10.292746113989672
2025,1,Nevada,-10.707253886010317
2025,1,New Hampshire,36.08549222797924
2025,1,New Haven,-1.7072538860103847
2025,1,New Mexico,-1.707253886010379
2025,1,New Mexico Highlands,9.792746113989624
2025,1,New Mexico State,1.2072538860103712
2025,1,Nicholls,-1.7927461139896503
2025,1,Norfolk State,-16.79274611398964
2025,1,North Alabama,-39.333333333333265
2025,1,North Carolina,-23.792746113989644
2025,1,North Carolina A&T,5.292746113989627
2025,1,North Carolina Central,5.50000000000002
2025,1,North Dakota,15.042746113989656
2025,1,North Dakota State,25.79274611398964
2025,1,North Texas,18.70725388601036
2025,1,Northeastern State,10.292746113989647
2025,1,Northern Arizona,-2.707253886010367
2025,1,Northern Colorado,0.20725388601032485
2025,1,Northern Illinois,-5.79274611398965
2025,1,Northern Iowa,5.20725388601035
2025,1,Northern Michigan,-10.292746113989647
2025,1,Northwest Missouri St,-5.207253886010377
2025,1,Northwestern,-3.207253886010356
2025,1,Northwestern State,-1.7927461139896486
2025,1,Notre Dame,5.292746113989613
2025,1,Ohio,5.292746113989593
2025,1,Ohio State,-3.2927461139896224
2025,1,Oklahoma,9.207253886010346
2025,1,Oklahoma State,3.2072538860103452
2025,1,Old Dominion,0.2927461139896757
2025,1,Ole Miss,21.207253886010314
2025,1,Oregon,16.207253886010363
2025,1,Oregon State,-16.29274611398964
2025,1,Pace,-18.792746113989637
2025,1,Penn State,10.707253886010317
2025,1,Pittsburg St,-1.7072538860103719
2025,1,Pittsburgh,19.20725388601036
2025,1,Portland State,-37.50000000000001
2025,1,Post University,18.500000000000036
2025,1,Prairie View A&M,7.292746113989613
2025,1,Presbyterian,9.29274611398963
2025,1,Purdue,8.70725388601037
2025,1,Quincy,8.70725388601036
2025,1,Rhode Island,-1.2927461139896583
2025,1,Rice,7.79274611398965
2025,1,Richmond,3.292746113989636
2025,1,Robert Morris,-14.207253886010346
2025,1,Rutgers,-5.292746113989591
2025,1,SE Louisiana,-5.207253886010362
2025,1,SMU,7.707253886010386
2025,1,Sacramento State,-1.70725388601037
2025,1,Sacred Heart,-4.292746113989644
2025,1,Saginaw Valley State,-10.292746113989647
2025,1,Sam Houston,-7.3333333333334165
2025,1,Samford,-22.29274611398963
2025,1,San Diego,-18.79274611398967
2025,1,San Diego State,14.207253886010365
2025,1,San José State,-7.792746113989655
2025,1,Savannah St,-20.29274611398967
2025,1,Seton Hill,-8.292746113989672
2025,1,Shaw,-28.792746113989615
2025,1,Shepherd,-0.2072538860103348
2025,1,Shorter,-20.292746113989654
2025,1,Sioux Falls,9.792746113989631
2025,1,South Alabama,1.7072538860103403
2025,1,South Carolina,6.50000000000001
2025,1,South Carolina State,-6.29274611398965
2025,1,South Dakota,-26.957253886010392
2025,1,South Dakota Mines,-14.707253886010347
2025,1,South Dakota State,1.707253886010371
2025,1,South Florida,6.7072538860103315
2025,1,Southeast Missouri State,-2.207253886010333
2025,1,Southern,-11.500000000000057
2025,1,Southern Illinois,16.207253886010356
2025,1,Southern Miss,-15.292746113989645
2025,1,Southern Utah,24.666666666666657
2025,1,St. Anselm,18.792746113989637
2025,1,St. Francis (PA),-7.707253886010357
2025,1,St. Thomas (MN),4.207253886010357
2025,1,Stanford,0.25215889464593794
2025,1,Stephen F. Austin,-6.70725388601039
2025,1,Stetson,-11.792746113989615
2025,1,Stonehill,4.2927461139896455
2025,1,Stony Brook,-14.207253886010365
2025,1,Sul Ross State,-26.207253886010342
2025,1,Syracuse,-9.500000000000004
2025,1,TCU,23.792746113989644
2025,1,Tarleton State,18.085492227979312
2025,1,Temple,22.792746113989615
2025,1,Tennessee,9.500000000000004
2025,1,Tennessee State,-5.292746113989625
2025,1,Tennessee Tech,25.707253886010378
2025,1,Texas,3.2927461139896232
2025,1,Texas A&M,2.207253886010352
2025,1,Texas Southern,-7.292746113989611
2025,1,Texas State,5.707253886010332
2025,1,Texas Tech,23.207253886010328
2025,1,The Citadel,-25.79274611398964
2025,1,Thomas More College,-16.207253886010356
2025,1,Toledo,2.7927461139896343
2025,1,Towson,16.79274611398964
2025,1,Troy,2.6217616580311103
2025,1,Truman State,5.292746113989646
2025,1,Tulane,3.2072538860103568
2025,1,Tulsa,7.207253886010341
2025,1,Tuskegee,1.4999999999999991
2025,1,UAB,-1.7927461139896441
2025,1,UAlbany,-6.707253886010359
2025,1,UC Davis,10.292746113989642
2025,1,UCF,-3.292746113989618
2025,1,UCLA,-23.292746113989658
2025,1,UConn,16.207253886010363
2025,1,UL Monroe,7.707253886010359
2025,1,UNC Pembroke,2.2927461139896503
2025,1,UNLV,9.666666666666629
2025,1,USC,23.207253886010342
2025,1,UT Martin,-3.2072538860103443
2025,1,UT Permian Basin,3.2072538860103896
2025,1,UT Rio Grande Valley,26.207253886010342
2025,1,UTEP,0.7927461139896363
2025,1,UTSA,-2.207253886010351
2025,1,UVA Wise,-10.792746113989626
2025,1,University Of Charleston (WV),7.707253886010418
2025,1,University of Mary,-3.7927461139896277
2025,1,Upper Iowa University,-10.20725388601034
2025,1,Utah,23.292746113989658
2025,1,Utah State,-0.7927461139896355
2025,1,Utah Tech,-10.292746113989642
2025,1,VMI,-15.707253886010365
2025,1,Valdosta State,1.499999999999973
2025,1,Valparaiso,21.707253886010335
2025,1,Vanderbilt,14.20725388601039
2025,1,Virginia,13.707253886010362
2025,1,Virginia St,20.79274611398964
2025,1,Virginia Tech,-6.500000000000008
2025,1,Virginia Union,21.00000000000001
2025,1,Virginia University Of Lynchburg,-21.707253886010335
2025,1,Wagner,-10.249999999999963
2025,1,Wake Forest,-6.292746113989607
2025,1,Walsh,7.207253886010354
2025,1,Washburn,-5.292746113989645
2025,1,Washington,1.7072538860103612
2025,1,Washington State,-5.292746113989632
2025,1,Wayne State (NE),-10.292746113989672
2025,1,Webber International,11.792746113989615
2025,1,Weber State,-10.707253886010381
2025,1,West Alabama,5.000000000000003
2025,1,West Florida,13.499999999999982
2025,1,West Georgia,22.29274611398963
2025,1,West Liberty,-7.207253886010352
2025,1,West Texas A&M,-1.7072538860103585
2025,1,West Virginia,14.207253886010346
2025,1,West Virginia State,-8.707253886010394
2025,1,West Virginia Wesleyan,-18.500000000000036
2025,1,Western Carolina,-10.292746113989626
2025,1,Western Colorado,1.7072538860103594
2025,1,Western Illinois,-17.70725388601038
2025,1,Western Kentucky,-3.9188255613126084
2025,1,Western Michigan,-1.707253886010328
2025,1,Western New Mexico,0.20725388601037123
2025,1,Wheeling,-10.207253886010392
2025,1,William & Mary,5.792746113989618
2025,1,William Jewell,16.792746113989686
2025,1,Wilson,-20.79274611398964
2025,1,Wingate,-2.2927461139896494
2025,1,Winona State,-20.79274611398963
2025,1,Winston-Salem,-1.4999999999999982
2025,1,Wisconsin,1.7072538860103723
2025,1,Wofford,6.292746113989652
2025,1,Wyoming,11.792746113989672
2025,1,Youngstown State,-2.2927461139896628
2025,2,Abilene Christian,-10.53522031430629
2025,2,Adams State,-12.158031088082792
2025,2,Adrian,26.113989637284686
2025,2,Air Force,36.182498560737876
2025,2,Akron,-10.383521284160555
2025,2,Alabama,71.34560870123703
2025,2,Alabama A&M,-29.31242238684533
2025,2,Alabama State,30.06581595512383
2025,2,Albany State GA,41.05995558845306
2025,2,Albion,4.170984455957955
2025,2,Albright,8.670984455959129
2025,2,Alcorn State,-23.970453474927762
2025,2,Alfred State,7.170984455959608
2025,2,Alfred University,-5.170984455959308
2025,2,Allegheny,-13.170984455958118
2025,2,Allen,-13.053355029331497
2025,2,Alma,1.6709844559593152
2025,2,American International,-31.650309864877343
2025,2,Anderson (IN),-7.170984455957479
2025,2,Anderson (Sc),16.19541080680964
2025,2,Angelo State,49.30041653967293
2025,2,Anna Maria College,-19.500000000001318
2025,2,App State,-26.093365843747765
2025,2,Apprentice School,-2.8290155440416265
2025,2,Arizona,14.345608701237934
2025,2,Arizona State,-16.498445595855273
2025,2,Arkansas,0.3456087012373402
2025,2,Arkansas State,-41.654391298762405
2025,2,Arkansas Tech,18.670984455958198
2025,2,Arkansas-Monticello,-7.829015544041164
2025,2,Arkansas-Pine Bluff,-20.159470351180246
2025,2,Army,-4.918640003425709
2025,2,Ashland,9.670984455958997
2025,2,Assumption,-10.82901554404117
2025,2,Auburn,72.68757761315487
2025,2,Augsburg,-13.499999999998638
2025,2,Augustana (IL),8.170984455959353
2025,2,Augustana University (SD),1.105354058722323
2025,2,Aurora,-28.170984455957264
2025,2,Austin,-9.67098445595804
2025,2,Austin Peay,-10.159470351180087
2025,2,Averett,-18.329015544040683
2025,2,BYU,16.687577613155394
2025,2,Baldwin Wallace,16.670984455960216
2025,2,Ball State,49.02954652507213
2025,2,Baylor,43.34560870123745
2025,2,Belhaven,5.329015544041894
2025,2,Beloit,5.6709844559592515
2025,2,Bemidji State,15.642385451589648
2025,2,Benedict College,1.7499999999997
2025,2,Benedictine University,9.829015544041951
2025,2,Bentley,-16.170984455958873
2025,2,Berry College,7.32901554404164
2025,2,Bethany (WV),-25.17098445595824
2025,2,Bethel University Tennessee,4.170984455958988
2025,2,Bethune-Cookman,-50.99227877679656
2025,2,Biddeford,-4.170984455958828
2025,2,Black Hills State,-0.32204065364616763
2025,2,Bloomsburg,57.440990213011574
2025,2,Bluefield State,-36.5919689119173
2025,2,Bluffton,-6.170984455957658
2025,2,Boise State,22.34969013512152
2025,2,Boston College,-29.50413223140594
2025,2,Bowie State,15.670984455958319
2025,2,Bowling Green,40.61647871583953
2025,2,Brevard College,-18.17098445595698
2025,2,Bridgewater (VA),-10.170984455958628
2025,2,Bridgewater State,4.170984455958375
2025,2,Brockport,28.170984455958113
2025,2,Bryant,-6.877189226223541
2025,2,Bucknell,15.524467472655076
2025,2,Buena Vista,-9.829015544041173
2025,2,Buffalo,23.687577613154595
2025,2,Buffalo State,-28.17098445595917
2025,2,Butler,-2.3576145484089723
2025,2,CSU Pueblo,-3.383521284162161
2025,2,Cal Poly,39.33006465978774
2025,2,California,33.840529648819825
2025,2,California Lutheran University,-6.170984455957739
2025,2,Calvin University,48.67098445595977
2025,2,Campbell,-32.40942801991304
2025,2,Carleton,-7.829015544042554
2025,2,Carnegie Mellon,17.670984455956628
2025,2,Carroll University (WI),-3.3290155440415035
2025,2,Carson-Newman College,-21.211283822684784
2025,2,Carthage,13.170984455958461
2025,2,Case Western Reserve,7.670984455957842
2025,2,Castleton,9.67098445595921
2025,2,Catawba,-9.276152956793494
2025,2,Catholic,-6.1709844559594815
2025,2,Central Arkansas,-11.50143926309749
2025,2,Central College,12.170984455959363
2025,2,Central Connecticut,-19.992278776794752
2025,2,Central Methodist,-0.15371329879106443
2025,2,Central Michigan,25.335990434436702
2025,2,Central Missouri,10.447322970639783
2025,2,Central Oklahoma,32.52590673575179
2025,2,Central State (OH),-12.282013323464188
2025,2,Central Washington,-18.867875647669113
2025,2,Centre College Kentucky,-3.6709844559580675
2025,2,Chadron St,66.21139896373153
2025,2,Chapman,-11.170984455959356
2025,2,Charleston Southern,-15.067459107995786
2025,2,Charlotte,-49.09336584374775
2025,2,Chattanooga,-3.628484563009876
2025,2,Chicago,-17.670984455960628
2025,2,Chowan,-54.49844559585501
2025,2,Christopher Newport,7.829015544042336
2025,2,Cincinnati,39.27450980392224
2025,2,Claremont-Mudd-Scripps College,3.500000000000511
2025,2,Clarion,-11.610823258492438
2025,2,Clark Atlanta,4.66839378238339
2025,2,Clemson,-7.676216600629347
2025,2,Coast Guard,4.170984455958485
2025,2,Coastal Carolina,-17.409428019913282
2025,2,Coe College,35.670984455958866
2025,2,Colgate,-52.16216331948884
2025,2,College Of New Jersey,9.170984455958939
2025,2,Colorado,-9.447137412752378
2025,2,Colorado Mesa,-30.52590673575203
2025,2,Colorado School Of Mines,37.68825561312659
2025,2,Colorado State,53.52746113989669
2025,2,Concord University,-28.249999999999932
2025,2,Concordia Moorhead,-2.1709844559580165
2025,2,Concordia University Chicago,-7.170984455958358
2025,2,Concordia University St Paul,-21.69958346032738
2025,2,Concordia-Wisconsin,17.17098445595862
2025,2,Cornell College (IA),-35.6709844559585
2025,2,Cortland,-16.170984455958468
2025,2,Crown College,4.170984455958616
2025,2,Cumberland (TN),-40.628484563009884
2025,2,Curry College,-4.170984455958795
2025,2,Dakota State University,15.000000000000117
2025,2,Davenport,3.5043177892916977
2025,2,Davidson,-47.843408175014865
2025,2,Dayton,55.02954652507196
2025,2,Dean College,-9.829015544041066
2025,2,Delaware,-20.048173682182266
2025,2,Delaware State,-24.649209951612207
2025,2,Delaware Valley,-22.170984455958596
2025,2,Delta State,3.105354058722599
2025,2,Denison University,13.17098445595913
2025,2,Depauw,27.670984455958653
2025,2,Dickinson (PA),0.6709844559587029
2025,2,Drake,9.329015544041836
2025,2,Dubuque,6.170984455958854
2025,2,Duke,-2.5273459988496914
2025,2,Duquesne,1.3359904344367528
2025,2,ERSKINE,-11.804589193190406
2025,2,East Carolina,5.248603068169537
2025,2,East Central (OK),-6.670984455958463
2025,2,East Stroudsburg University,-42.15947035118054
2025,2,East Tennessee State,-18.334247688712072
2025,2,East Texas A&M,11.34560870123722
2025,2,East Texas Baptist University,11.829015544041486
2025,2,Eastern Illinois,49.687577613154595
2025,2,Eastern Kentucky,-15.654391298762588
2025,2,Eastern Michigan,-43.33424768871298
2025,2,Eastern New Mexico,-36.18393782383463
2025,2,Eastern University,19.49999999999863
2025,2,Eastern Washington,0.6916590470387686
2025,2,Edinboro University,-11.817501439263303
2025,2,Edward Waters,13.853441894892313
2025,2,Elizabeth City State,-53.156476683937996
2025,2,Elon,-15.185377086932089
2025,2,Emory & Henry College,3.3818781312889663
2025,2,Emporia State University,43.64238545159023
2025,2,Endicott College,-2.6709844559586378
2025,2,Eureka College,-7.170984455958733
2025,2,FDU-Florham,-18.170984455958394
2025,2,Fairmont State,43.09902130109423
2025,2,Fayetteville State,7.091968911916899
2025,2,Ferris State,46.52590673575173
2025,2,Ferrum,-25.934184044876183
2025,2,Findlay,-0.22797927461176404
2025,2,Fitchburg State,9.82901554404163
2025,2,Florida,16.665752311287225
2025,2,Florida A&M,-9.535220314306413
2025,2,Florida Atlantic,17.1228107737764
2025,2,Florida International,-33.334247688713525
2025,2,Florida Memorial University,15.01036269430072
2025,2,Florida State,70.00363978931986
2025,2,Fordham,-70.1621633194888
2025,2,Fort Hays State,12.958447627755527
2025,2,Fort Lewis,4.219343696027473
2025,2,Fort Valley State,-39.15647668393807
2025,2,Framingham State,-21.1709844559584
2025,2,Franklin,-4.170984455958297
2025,2,Franklin & Marshall,12.670984455959013
2025,2,Franklin Pierce,-5.499999999999849
2025,2,Fresno State,23.840529648819718
2025,2,Frostburg State,7.333333333333529
2025,2,Furman,49.6916590470388
2025,2,Gallaudet,-8.670984455958164
2025,2,Gannon,-20.837651122625516
2025,2,Gardner-Webb,-14.87718922622342
2025,2,Geneva,-5.329015544041181
2025,2,Georgetown,4.498560736902512
2025,2,Georgia,-3.5014392630973306
2025,2,Georgia Southern,11.182498560737269
2025,2,Georgia State,-21.312422386844524
2025,2,Georgia Tech,14.837836680512073
2025,2,Gettysburg,-8.170984455958482
2025,2,Glenville State,-39.960090780628114
2025,2,Grambling,-39.34794738939792
2025,2,Grand Valley State University,-3.664009565563495
2025,2,Greeneville,4.750000000000048
2025,2,Greensboro College,14.670984455958756
2025,2,Greenville,-1.829015544041223
2025,2,Grinnell,-10.170984455958491
2025,2,Grove City College,16.170984455958788
2025,2,Guilford College,-14.670984455958436
2025,2,Gustavus Adolphus,1.170984455958769
2025,2,Hamline University,-4.170984455958545
2025,2,Hampden-Sydney,22.17098445595868
2025,2,Hampton,-61.49844559585528
2025,2,Hanover College,3.670984455959124
2025,2,Hardin-Simmons,11.170984455957715
2025,2,Harding University,28.670984455958834
2025,2,Hartwick,16.829015544041518
2025,2,Hawai'i,-4.312422386844956
2025,2,Heidelberg,11.32901554404155
2025,2,Henderson State,9.82901554404155
2025,2,Hendrix College,-20.67098445595843
2025,2,Hilbert College,-2.8290155440411797
2025,2,Hillsdale,77.02954652507215
2025,2,Hiram College,-11.329015544041184
2025,2,Hobart College,5.170984455957997
2025,2,Holy Cross,51.46477968569382
2025,2,Hope College,38.67098445595873
2025,2,Houston,8.46477968569352
2025,2,Houston Christian,-10.312422386845212
2025,2,Howard,-8.535220314306335
2025,2,Howard Payne,-3.670984455958484
2025,2,Huntingdon College (AL),-7.329015544041134
2025,2,Husson,21.17098445595886
2025,2,Idaho,-19.43533475566495
2025,2,Idaho State,15.946644970668418
2025,2,Illinois,38.81462291306767
2025,2,Illinois College,1.829015544041545
2025,2,Illinois State,-8.73729285316599
2025,2,Illinois Wesleyan,-12.170984455958001
2025,2,Incarnate Word,-4.650309864878264
2025,2,Indiana,33.21089367533053
2025,2,Indiana State,58.345608701237566
2025,2,Indiana-Pennsylvania,-9.670984455958186
2025,2,Indianapolis,12.113989637305568
2025,2,Iowa,-6.5352203143064465
2025,2,Iowa State,-20.82019440757084
2025,2,Ithaca College,-21.670984455958447
2025,2,Jackson State,-62.8404145077724
2025,2,Jacksonville State,77.69165904703857
2025,2,James Madison,4.345608701237694
2025,2,Jamestown College,-13.552677029360687
2025,2,John Carroll University,24.670984455958816
2025,2,Johns Hopkins University,21.67098445595884
2025,2,Johnson C Smith,4.3264248704663
2025,2,Juniata College,8.170984455958823
2025,2,Kalamazoo,9.670984455959191
2025,2,Kansas,32.498560736902675
2025,2,Kansas State,-25.76319958891793
2025,2,Kean,-6.170984455958484
2025,2,Kennesaw State,-0.3901425940992297
2025,2,Kent State,-8.159470351180376
2025,2,Kentucky,-2.9963602106793723
2025,2,Kentucky Christian,18.170984455960596
2025,2,Kentucky State,-2.2820133234642355
2025,2,Kentucky Wesleyan,31.749999999999712
2025,2,Kenyon,6.170984455959539
2025,2,Kings College (PA),6.1709844559587514
2025,2,Knox College,7.170984455958495
2025,2,Kutztown University,10.82901554404158
2025,2,LSU,14.665752311287898
2025,2,LYONCOLL,-11.829015544041233
2025,2,Lafayette,36.958447627757046
2025,2,Lagrange College,11.000000000000181
2025,2,Lake Erie,-25.816062176165413
2025,2,Lake Forest College,-3.4999999999994675
2025,2,Lakeland,-13.170984455958854
2025,2,Lamar,-61.820194407570995
2025,2,Lane College,-11.84196891191706
2025,2,Langston University,-87.34794738939789
2025,2,Lawrence University,-17.170984455958482
2025,2,Lebanon Valley,-12.67098445595828
2025,2,Lehigh,-2.0674591079948414
2025,2,Lenoir-Rhyne,41.09196891191697
2025,2,Lewis & Clark College,25.670984455958802
2025,2,Liberty,83.03362795895612
2025,2,Lincoln (CA),-18.15803108808257
2025,2,Lincoln (MO),15.5000000000002
2025,2,Lincoln (PA),-24.322040653646052
2025,2,Lindenwood,-17.751396931830733
2025,2,Linfield College,-16.170984455958454
2025,2,Little Rock,-63.97045347492791
2025,2,Livingstone,13.288613882585985
2025,2,Lock Haven University,-52.302059692545406
2025,2,Long Island University,-22.992278776795786
2025,2,Loras College,-38.670984455958504
2025,2,Louisiana,-50.219158138141026
2025,2,Louisiana College,-88.53522031430654
2025,2,Louisiana Tech,14.007721223205282
2025,2,Louisville,3.0036397893202635
2025,2,Luther,-22.670984455958394
2025,2,Lycoming,-9.170984455958274
2025,2,MIT,8.829015544041493
2025,2,Macalester,10.170984455958774
2025,2,Maine,77.37559687087335
2025,2,Maine Maritime,-16.82901554404117
2025,2,Manchester,-11.170984455958498
2025,2,Marian College,-11.886010362694467
2025,2,Marietta,9.670984455958763
2025,2,Marist,-10.817501439262019
